u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,15,1
1,18,1
1,20,1
1,26,1
1,34,1
1,36,1
1,48,1
2,4,2
2,6,2
2,11,2
2,29,2
2,44,2
2,49,2
3,8,3
3,10,3
3,16,3
3,23,3
3,25,3
3,27,3
3,29,3
3,31,3
3,32,3
3,33,3
3,36,3
3,38,3
3,44,3
3,46,3
3,48,3
3,49,3
4,7,4
4,9,4
4,11,4
4,13,4
4,20,4
4,21,4
4,22,4
4,30,4
4,36,4
4,41,4
4,45,4
5,7,5
5,8,5
5,12,5
5,23,5
5,24,5
5,25,5
5,27,5
5,31,5
5,34,5
5,41,5
5,42,5
5,43,5
5,44,5
6,7,6
6,10,6
6,12,6
6,14,6
6,22,6
6,29,6
6,30,6
6,31,6
6,37,6
6,42,6
6,45,6
6,47,6
7,10,7
7,14,7
7,31,7
7,33,7
7,34,7
7,37,7
7,41,7
7,44,7
7,46,7
7,47,7
8,10,8
8,12,8
8,16,8
8,17,8
8,19,8
8,35,8
8,37,8
8,43,8
8,46,8
8,47,8
9,12,9
9,26,9
9,32,9
9,37,9
9,38,9
9,39,9
9,40,9
9,43,9
9,49,9
10,11,10
10,22,10
10,24,10
10,27,10
10,32,10
10,34,10
10,36,10
10,39,10
10,45,10
10,48,10
11,14,11
11,15,11
11,16,11
11,20,11
11,25,11
11,26,11
11,28,11
11,30,11
11,33,11
11,35,11
11,38,11
11,40,11
11,43,11
11,45,11
11,46,11
11,49,11
12,13,12
12,15,12
12,19,12
12,25,12
12,26,12
12,35,12
12,38,12
12,41,12
12,42,12
12,44,12
12,45,12
13,14,13
13,17,13
13,30,13
13,31,13
13,32,13
13,39,13
13,42,13
13,44,13
13,48,13
14,15,14
14,16,14
14,18,14
14,22,14
14,27,14
14,28,14
14,29,14
14,31,14
14,37,14
14,38,14
14,46,14
14,48,14
15,18,15
15,23,15
15,25,15
15,28,15
15,30,15
15,31,15
15,34,15
15,36,15
15,44,15
15,45,15
16,18,16
16,19,16
16,28,16
16,29,16
16,30,16
16,31,16
16,33,16
16,36,16
16,38,16
16,41,16
16,44,16
17,26,17
17,27,17
17,39,17
17,41,17
17,44,17
17,45,17
18,29,18
18,31,18
18,35,18
18,39,18
18,40,18
18,47,18
18,48,18
19,26,19
19,28,19
19,29,19
19,31,19
19,43,19
20,21,20
20,22,20
20,23,20
20,31,20
20,34,20
20,35,20
20,44,20
21,23,21
21,24,21
21,25,21
21,29,21
21,31,21
21,33,21
21,34,21
21,35,21
21,39,21
21,43,21
21,47,21
21,48,21
22,23,22
22,24,22
22,26,22
22,29,22
22,31,22
22,34,22
22,37,22
22,38,22
22,39,22
22,46,22
22,47,22
22,49,22
23,24,23
23,28,23
23,31,23
23,44,23
23,47,23
23,48,23
24,25,24
24,26,24
24,41,24
24,44,24
25,26,25
25,28,25
25,32,25
25,33,25
25,36,25
25,37,25
25,40,25
25,47,25
25,48,25
26,27,26
26,28,26
26,30,26
26,39,26
26,47,26
27,29,27
27,30,27
27,35,27
27,36,27
27,37,27
27,38,27
27,42,27
27,44,27
27,46,27
28,40,28
29,30,29
29,32,29
29,33,29
29,36,29
30,31,30
30,39,30
30,42,30
30,43,30
30,45,30
30,48,30
31,37,31
31,38,31
31,40,31
31,44,31
31,46,31
32,33,32
32,39,32
32,40,32
33,38,33
33,42,33
33,47,33
33,48,33
34,35,34
34,42,34
34,44,34
34,47,34
34,48,34
35,40,35
35,41,35
36,46,36
36,48,36
37,39,37
37,44,37
37,47,37
37,49,37
38,40,38
38,44,38
38,46,38
38,47,38
39,44,39
39,47,39
40,41,40
40,42,40
41,43,41
41,46,41
42,44,42
42,47,42
44,47,44
45,46,45
45,49,45
46,47,46
46,49,46
