u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,5,1
1,6,1
1,8,1
1,12,1
1,13,1
1,16,1
1,19,1
1,21,1
1,23,1
1,28,1
1,31,1
1,37,1
1,38,1
1,40,1
1,45,1
1,46,1
2,3,2
2,5,2
2,6,2
2,9,2
2,17,2
2,29,2
2,33,2
2,34,2
2,35,2
2,42,2
2,46,2
2,48,2
3,5,3
3,11,3
3,13,3
3,14,3
3,28,3
3,29,3
3,30,3
3,34,3
3,35,3
3,36,3
3,47,3
4,7,4
4,13,4
4,23,4
4,25,4
4,28,4
4,34,4
4,39,4
4,43,4
4,44,4
4,46,4
5,6,5
5,8,5
5,11,5
5,12,5
5,13,5
5,16,5
5,19,5
5,20,5
5,29,5
5,34,5
5,38,5
5,43,5
6,12,6
6,16,6
6,21,6
6,25,6
6,27,6
6,31,6
6,32,6
6,41,6
6,42,6
6,48,6
7,8,7
7,13,7
7,20,7
7,22,7
7,23,7
7,25,7
7,26,7
7,29,7
7,34,7
7,36,7
7,38,7
7,39,7
7,40,7
7,42,7
8,13,8
8,20,8
8,29,8
8,32,8
8,34,8
8,38,8
8,41,8
8,43,8
9,12,9
9,16,9
9,21,9
9,29,9
9,31,9
9,32,9
9,36,9
9,37,9
9,38,9
9,39,9
9,40,9
9,42,9
9,43,9
9,49,9
10,11,10
10,12,10
10,16,10
10,32,10
10,33,10
10,38,10
10,40,10
10,46,10
11,16,11
11,18,11
11,29,11
11,31,11
11,32,11
11,33,11
11,35,11
11,38,11
11,41,11
11,45,11
11,49,11
12,14,12
12,17,12
12,22,12
12,23,12
12,28,12
12,32,12
12,33,12
12,37,12
12,45,12
12,48,12
12,49,12
13,14,13
13,18,13
13,24,13
13,27,13
13,28,13
13,32,13
13,34,13
13,38,13
13,40,13
13,42,13
13,46,13
13,48,13
14,15,14
14,17,14
14,20,14
14,24,14
14,28,14
14,30,14
14,36,14
14,41,14
14,46,14
14,49,14
15,16,15
15,18,15
15,19,15
15,21,15
15,23,15
15,26,15
15,29,15
15,33,15
15,38,15
15,41,15
15,44,15
16,17,16
16,18,16
16,21,16
16,24,16
16,31,16
16,32,16
16,36,16
16,39,16
16,48,16
16,49,16
17,26,17
17,29,17
17,30,17
17,32,17
17,36,17
17,37,17
17,44,17
17,46,17
17,47,17
17,48,17
18,19,18
18,20,18
18,22,18
18,26,18
18,27,18
18,33,18
18,37,18
18,43,18
18,48,18
18,49,18
19,20,19
19,22,19
19,27,19
19,34,19
19,35,19
19,36,19
19,37,19
19,41,19
19,43,19
20,22,20
20,31,20
20,37,20
20,42,20
20,43,20
20,44,20
21,28,21
21,30,21
21,31,21
21,32,21
21,41,21
21,49,21
22,23,22
22,25,22
22,30,22
22,38,22
22,46,22
22,47,22
23,37,23
23,44,23
23,46,23
23,49,23
24,32,24
24,33,24
24,45,24
25,30,25
25,37,25
26,28,26
26,30,26
26,33,26
26,48,26
27,32,27
27,34,27
27,39,27
27,41,27
27,44,27
27,48,27
28,33,28
28,36,28
28,39,28
29,33,29
29,36,29
29,44,29
29,45,29
29,47,29
29,49,29
30,32,30
30,34,30
30,38,30
30,44,30
30,49,30
31,35,31
31,36,31
31,38,31
31,47,31
31,48,31
31,49,31
32,34,32
32,35,32
32,36,32
32,38,32
32,43,32
32,47,32
33,35,33
33,43,33
33,48,33
34,40,34
34,45,34
34,46,34
35,37,35
35,45,35
35,47,35
35,48,35
36,37,36
36,41,36
36,42,36
36,45,36
37,40,37
37,42,37
38,39,38
39,44,39
40,46,40
41,46,41
42,44,42
43,44,43
44,46,44
44,47,44
45,47,45
46,49,46
