u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,2,1
1,5,1
1,9,1
1,12,1
1,13,1
1,16,1
1,17,1
1,19,1
1,20,1
1,21,1
1,27,1
1,31,1
1,33,1
1,35,1
1,36,1
1,40,1
1,42,1
1,44,1
1,45,1
2,9,2
2,10,2
2,11,2
2,16,2
2,19,2
2,26,2
2,27,2
2,28,2
2,30,2
2,32,2
2,37,2
2,42,2
2,44,2
2,45,2
2,48,2
3,6,3
3,7,3
3,8,3
3,13,3
3,16,3
3,18,3
3,19,3
3,20,3
3,23,3
3,26,3
3,35,3
3,37,3
3,38,3
3,39,3
3,41,3
4,5,4
4,7,4
4,17,4
4,20,4
4,21,4
4,23,4
4,33,4
4,34,4
4,35,4
4,42,4
4,44,4
4,47,4
4,49,4
5,6,5
5,13,5
5,16,5
5,22,5
5,24,5
5,27,5
5,44,5
5,47,5
6,10,6
6,12,6
6,13,6
6,17,6
6,20,6
6,22,6
6,27,6
6,31,6
6,40,6
6,47,6
6,49,6
7,8,7
7,24,7
7,29,7
7,32,7
7,35,7
7,39,7
7,41,7
7,42,7
7,43,7
8,14,8
8,20,8
8,27,8
8,29,8
8,37,8
8,43,8
9,13,9
9,22,9
9,23,9
9,24,9
9,43,9
9,44,9
9,45,9
9,46,9
9,47,9
10,13,10
10,15,10
10,16,10
10,19,10
10,22,10
10,23,10
10,26,10
10,29,10
10,33,10
10,37,10
10,38,10
10,44,10
11,15,11
11,16,11
11,18,11
11,37,11
11,39,11
11,40,11
11,47,11
12,14,12
12,16,12
12,20,12
12,28,12
12,29,12
12,39,12
12,44,12
12,46,12
12,47,12
13,18,13
13,20,13
13,29,13
13,30,13
13,33,13
13,36,13
13,40,13
13,46,13
13,47,13
14,17,14
14,18,14
14,23,14
14,31,14
14,34,14
14,36,14
14,39,14
14,49,14
15,16,15
15,21,15
15,24,15
15,25,15
15,26,15
15,29,15
15,30,15
15,32,15
15,37,15
15,41,15
15,45,15
16,17,16
16,21,16
16,33,16
16,36,16
16,40,16
16,45,16
16,46,16
16,47,16
16,48,16
17,22,17
17,23,17
17,26,17
17,30,17
17,33,17
17,44,17
17,49,17
18,23,18
18,30,18
18,31,18
18,32,18
18,35,18
18,36,18
18,38,18
18,39,18
18,44,18
18,45,18
18,48,18
18,49,18
19,26,19
19,27,19
19,29,19
19,30,19
19,31,19
19,35,19
19,40,19
20,25,20
20,30,20
20,31,20
20,33,20
20,36,20
20,41,20
21,24,21
21,31,21
21,32,21
21,40,21
21,42,21
21,46,21
21,48,21
22,23,22
22,27,22
22,30,22
22,31,22
22,36,22
22,40,22
22,41,22
22,44,22
22,45,22
22,46,22
22,47,22
23,28,23
23,30,23
23,45,23
24,30,24
24,34,24
24,36,24
24,37,24
24,39,24
24,42,24
24,44,24
24,47,24
25,36,25
25,37,25
25,38,25
25,41,25
25,49,25
26,30,26
26,33,26
26,34,26
26,35,26
26,47,26
26,49,26
27,28,27
27,35,27
27,38,27
27,40,27
27,41,27
27,45,27
28,31,28
28,35,28
28,42,28
28,46,28
28,47,28
28,48,28
29,31,29
29,36,29
29,42,29
30,32,30
30,33,30
30,39,30
30,41,30
30,42,30
30,47,30
31,34,31
31,35,31
31,40,31
31,41,31
32,40,32
32,43,32
32,46,32
32,48,32
33,35,33
33,38,33
33,49,33
34,35,34
34,43,34
35,36,35
35,43,35
36,39,36
36,44,36
36,48,36
37,40,37
37,46,37
38,39,38
39,43,39
39,45,39
39,49,39
40,43,40
40,47,40
40,48,40
40,49,40
42,43,42
43,46,43
44,45,44
44,49,44
45,46,45
45,47,45
46,47,46
46,48,46
47,48,47
