node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021458287716225093
1,14,83.0,97.0,0.021239325596671774
2,9,88.0,97.0,0.021239325596671774
3,10,85.0,95.0,0.02080140135756514
4,4,93.0,97.0,0.021239325596671774
5,15,80.0,95.0,0.02080140135756514
6,11,86.0,97.0,0.021239325596671774
7,9,88.0,97.0,0.021239325596671774
8,15,80.0,95.0,0.02080140135756514
9,8,89.0,97.0,0.021239325596671774
10,7,88.0,95.0,0.02080140135756514
11,12,82.0,94.0,0.020582439238011823
12,12,81.0,93.0,0.020363477118458508
13,11,84.0,95.0,0.02080140135756514
14,9,82.0,91.0,0.01992555287935187
15,11,82.0,93.0,0.020363477118458508
16,7,87.0,94.0,0.020582439238011823
17,8,85.0,93.0,0.020363477118458508
18,7,86.0,93.0,0.020363477118458508
19,6,86.0,92.0,0.02014451499890519
20,6,85.0,91.0,0.01992555287935187
21,8,85.0,93.0,0.020363477118458508
22,7,85.0,92.0,0.02014451499890519
23,5,90.0,95.0,0.02080140135756514
24,8,85.0,93.0,0.020363477118458508
25,5,83.0,88.0,0.01926866652069192
26,4,82.0,86.0,0.018830742281585287
27,3,88.0,91.0,0.01992555287935187
28,3,86.0,89.0,0.01948762864024524
29,6,82.0,88.0,0.01926866652069192
30,3,86.0,89.0,0.01948762864024524
31,3,89.0,92.0,0.02014451499890519
32,5,82.0,87.0,0.019049704401138602
33,3,86.0,89.0,0.01948762864024524
34,3,88.0,91.0,0.01992555287935187
35,6,88.0,94.0,0.020582439238011823
36,1,85.0,86.0,0.018830742281585287
37,3,88.0,91.0,0.01992555287935187
38,1,86.0,87.0,0.019049704401138602
39,2,85.0,87.0,0.019049704401138602
40,2,89.0,91.0,0.01992555287935187
41,2,87.0,89.0,0.01948762864024524
42,2,80.0,82.0,0.017954893803372018
43,4,83.0,87.0,0.019049704401138602
44,2,88.0,90.0,0.019706590759798553
45,0,86.0,86.0,0.018830742281585287
46,1,81.0,82.0,0.017954893803372018
47,0,87.0,87.0,0.019049704401138602
48,1,89.0,90.0,0.019706590759798553
49,0,86.0,86.0,0.018830742281585287
