node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021547933157431837
1,10,87.0,97.0,0.02132805628847845
2,10,87.0,97.0,0.02132805628847845
3,13,84.0,97.0,0.02132805628847845
4,10,87.0,97.0,0.02132805628847845
5,14,81.0,95.0,0.02088830255057168
6,10,85.0,95.0,0.02088830255057168
7,10,86.0,96.0,0.021108179419525065
8,11,85.0,96.0,0.021108179419525065
9,13,83.0,96.0,0.021108179419525065
10,10,84.0,94.0,0.020668425681618294
11,8,87.0,95.0,0.02088830255057168
12,13,80.0,93.0,0.020448548812664908
13,5,87.0,92.0,0.020228671943711522
14,8,84.0,92.0,0.020228671943711522
15,5,89.0,94.0,0.020668425681618294
16,7,90.0,97.0,0.02132805628847845
17,5,85.0,90.0,0.01978891820580475
18,10,84.0,94.0,0.020668425681618294
19,10,80.0,90.0,0.01978891820580475
20,7,83.0,90.0,0.01978891820580475
21,9,83.0,92.0,0.020228671943711522
22,7,87.0,94.0,0.020668425681618294
23,6,89.0,95.0,0.02088830255057168
24,6,86.0,92.0,0.020228671943711522
25,7,86.0,93.0,0.020448548812664908
26,5,86.0,91.0,0.020008795074758137
27,7,85.0,92.0,0.020228671943711522
28,5,89.0,94.0,0.020668425681618294
29,6,81.0,87.0,0.01912928759894459
30,8,85.0,93.0,0.020448548812664908
31,4,79.0,83.0,0.018249780123131047
32,5,79.0,84.0,0.018469656992084433
33,6,80.0,86.0,0.018909410729991204
34,7,80.0,87.0,0.01912928759894459
35,4,83.0,87.0,0.01912928759894459
36,3,85.0,88.0,0.019349164467897976
37,4,78.0,82.0,0.01802990325417766
38,4,85.0,89.0,0.01956904133685136
39,0,86.0,86.0,0.018909410729991204
40,1,88.0,89.0,0.01956904133685136
41,1,85.0,86.0,0.018909410729991204
42,2,88.0,90.0,0.01978891820580475
43,2,85.0,87.0,0.01912928759894459
44,2,86.0,88.0,0.019349164467897976
45,2,81.0,83.0,0.018249780123131047
46,0,86.0,86.0,0.018909410729991204
47,1,88.0,89.0,0.01956904133685136
48,0,90.0,90.0,0.01978891820580475
49,0,80.0,80.0,0.01759014951627089
