u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,4,1
1,5,1
1,6,1
1,8,1
1,17,1
1,19,1
1,20,1
1,21,1
1,22,1
1,29,1
1,45,1
1,49,1
2,4,2
2,6,2
2,7,2
2,8,2
2,12,2
2,14,2
2,24,2
2,26,2
2,33,2
2,35,2
2,36,2
2,37,2
2,40,2
2,44,2
2,47,2
2,48,2
2,49,2
3,7,3
3,10,3
3,11,3
3,15,3
3,18,3
3,21,3
3,22,3
3,26,3
3,30,3
3,34,3
3,38,3
3,41,3
3,42,3
3,43,3
3,45,3
4,10,4
4,15,4
4,17,4
4,18,4
4,19,4
4,20,4
4,21,4
4,24,4
4,25,4
4,27,4
4,28,4
4,32,4
4,39,4
4,42,4
4,45,4
4,49,4
5,12,5
5,14,5
5,17,5
5,21,5
5,22,5
5,26,5
5,27,5
5,32,5
5,41,5
5,45,5
6,12,6
6,17,6
6,20,6
6,23,6
6,25,6
6,29,6
6,31,6
6,35,6
6,41,6
6,47,6
6,48,6
7,8,7
7,10,7
7,18,7
7,19,7
7,23,7
7,24,7
7,28,7
7,29,7
7,30,7
7,37,7
7,38,7
7,39,7
7,41,7
7,42,7
7,45,7
8,13,8
8,18,8
8,20,8
8,22,8
8,25,8
8,27,8
8,32,8
8,35,8
8,36,8
8,38,8
8,39,8
8,45,8
8,48,8
9,11,9
9,16,9
9,17,9
9,24,9
9,25,9
9,27,9
9,31,9
9,36,9
9,38,9
9,45,9
10,22,10
10,30,10
10,31,10
10,34,10
10,37,10
10,39,10
10,41,10
10,44,10
10,48,10
11,13,11
11,15,11
11,16,11
11,24,11
11,27,11
11,32,11
11,42,11
11,45,11
12,15,12
12,20,12
12,25,12
12,42,12
12,44,12
12,49,12
13,17,13
13,18,13
13,20,13
13,28,13
13,29,13
13,30,13
13,31,13
13,32,13
13,35,13
13,40,13
13,48,13
14,16,14
14,19,14
14,22,14
14,26,14
14,27,14
14,29,14
14,31,14
14,32,14
14,35,14
14,40,14
14,46,14
15,23,15
15,24,15
15,28,15
15,31,15
15,32,15
15,40,15
15,43,15
15,44,15
15,45,15
15,49,15
16,17,16
16,20,16
16,31,16
16,32,16
16,38,16
16,40,16
17,19,17
17,20,17
17,22,17
17,25,17
17,30,17
17,37,17
17,39,17
17,40,17
17,42,17
17,43,17
17,45,17
18,19,18
18,23,18
18,27,18
18,28,18
18,29,18
18,30,18
18,32,18
18,34,18
18,38,18
18,39,18
18,43,18
18,46,18
19,22,19
19,23,19
19,25,19
19,29,19
19,32,19
19,39,19
19,42,19
19,44,19
20,22,20
20,24,20
20,37,20
20,40,20
20,43,20
20,44,20
20,48,20
21,25,21
21,26,21
21,27,21
21,32,21
21,33,21
21,34,21
22,24,22
22,26,22
22,28,22
22,30,22
22,31,22
22,34,22
22,36,22
22,37,22
22,42,22
22,44,22
23,24,23
23,27,23
23,28,23
23,29,23
23,35,23
23,39,23
23,42,23
23,45,23
24,26,24
24,31,24
24,34,24
24,36,24
24,44,24
24,45,24
25,26,25
25,31,25
25,38,25
25,39,25
25,41,25
25,47,25
26,30,26
26,33,26
26,37,26
26,38,26
26,39,26
26,40,26
26,46,26
26,47,26
27,29,27
27,33,27
27,35,27
27,37,27
27,38,27
27,46,27
28,31,28
28,32,28
28,35,28
28,41,28
28,45,28
29,30,29
29,31,29
29,33,29
29,34,29
29,41,29
29,42,29
29,47,29
29,48,29
30,31,30
30,32,30
30,38,30
30,42,30
30,43,30
31,35,31
31,39,31
31,43,31
31,44,31
32,42,32
32,43,32
32,48,32
33,36,33
33,37,33
33,38,33
33,40,33
33,43,33
33,46,33
33,49,33
34,38,34
34,43,34
34,46,34
35,40,35
35,46,35
36,44,36
36,45,36
37,41,37
37,45,37
37,48,37
38,47,38
38,48,38
39,44,39
39,45,39
40,48,40
41,49,41
42,45,42
42,46,42
42,48,42
43,48,43
43,49,43
44,49,44
45,47,45
45,49,45
46,48,46
47,48,47
