node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021566901408450703
1,9,88.0,97.0,0.021346830985915492
2,16,81.0,97.0,0.021346830985915492
3,18,77.0,95.0,0.02090669014084507
4,10,87.0,97.0,0.021346830985915492
5,11,85.0,96.0,0.02112676056338028
6,15,79.0,94.0,0.02068661971830986
7,6,90.0,96.0,0.02112676056338028
8,12,83.0,95.0,0.02090669014084507
9,7,88.0,95.0,0.02090669014084507
10,11,84.0,95.0,0.02090669014084507
11,6,88.0,94.0,0.02068661971830986
12,8,84.0,92.0,0.020246478873239437
13,11,84.0,95.0,0.02090669014084507
14,11,82.0,93.0,0.02046654929577465
15,11,83.0,94.0,0.02068661971830986
16,7,86.0,93.0,0.02046654929577465
17,11,83.0,94.0,0.02068661971830986
18,9,84.0,93.0,0.02046654929577465
19,8,84.0,92.0,0.020246478873239437
20,8,85.0,93.0,0.02046654929577465
21,4,87.0,91.0,0.020026408450704226
22,8,82.0,90.0,0.019806338028169015
23,5,86.0,91.0,0.020026408450704226
24,6,85.0,91.0,0.020026408450704226
25,7,85.0,92.0,0.020246478873239437
26,7,85.0,92.0,0.020246478873239437
27,7,80.0,87.0,0.01914612676056338
28,6,88.0,94.0,0.02068661971830986
29,5,84.0,89.0,0.019586267605633804
30,4,87.0,91.0,0.020026408450704226
31,6,82.0,88.0,0.01936619718309859
32,4,84.0,88.0,0.01936619718309859
33,5,82.0,87.0,0.01914612676056338
34,5,83.0,88.0,0.01936619718309859
35,4,86.0,90.0,0.019806338028169015
36,1,88.0,89.0,0.019586267605633804
37,3,86.0,89.0,0.019586267605633804
38,4,81.0,85.0,0.018705985915492957
39,2,82.0,84.0,0.018485915492957746
40,2,85.0,87.0,0.01914612676056338
41,0,85.0,85.0,0.018705985915492957
42,1,84.0,85.0,0.018705985915492957
43,3,85.0,88.0,0.01936619718309859
44,1,86.0,87.0,0.01914612676056338
45,1,84.0,85.0,0.018705985915492957
46,1,85.0,86.0,0.018926056338028168
47,0,85.0,85.0,0.018705985915492957
48,0,82.0,82.0,0.018045774647887324
49,0,90.0,90.0,0.019806338028169015
