u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,5,1
1,13,1
1,16,1
1,20,1
1,25,1
1,26,1
1,30,1
1,37,1
1,41,1
1,48,1
2,3,2
2,14,2
2,27,2
2,32,2
2,33,2
2,37,2
2,38,2
2,40,2
2,42,2
2,44,2
2,47,2
2,48,2
3,20,3
3,30,3
3,31,3
3,32,3
3,35,3
3,43,3
3,44,3
3,49,3
4,7,4
4,13,4
4,16,4
4,17,4
4,20,4
4,21,4
4,31,4
4,34,4
4,36,4
4,46,4
4,48,4
5,9,5
5,17,5
5,18,5
5,24,5
5,31,5
5,32,5
5,34,5
5,38,5
5,40,5
5,41,5
5,42,5
5,43,5
6,9,6
6,16,6
6,17,6
6,21,6
6,25,6
6,32,6
6,33,6
6,35,6
6,41,6
6,42,6
6,47,6
6,49,6
7,12,7
7,15,7
7,18,7
7,20,7
7,27,7
7,32,7
7,34,7
7,35,7
7,37,7
7,39,7
7,41,7
7,45,7
7,46,7
8,9,8
8,10,8
8,17,8
8,20,8
8,22,8
8,25,8
8,28,8
8,42,8
9,19,9
9,28,9
9,38,9
9,40,9
9,48,9
10,13,10
10,14,10
10,15,10
10,16,10
10,19,10
10,28,10
10,29,10
10,31,10
10,40,10
10,42,10
10,45,10
10,49,10
11,20,11
11,22,11
11,24,11
11,26,11
11,27,11
11,39,11
11,46,11
12,14,12
12,15,12
12,17,12
12,25,12
12,28,12
12,29,12
12,30,12
12,33,12
12,38,12
12,43,12
13,15,13
13,22,13
13,24,13
13,27,13
13,48,13
14,17,14
14,20,14
14,26,14
14,27,14
14,30,14
14,35,14
14,40,14
14,41,14
14,42,14
14,44,14
14,46,14
15,17,15
15,27,15
15,28,15
15,32,15
15,36,15
16,22,16
16,30,16
16,31,16
16,33,16
16,37,16
16,38,16
17,18,17
17,19,17
17,23,17
17,27,17
17,28,17
17,29,17
17,31,17
17,36,17
17,48,17
18,19,18
18,24,18
18,27,18
18,32,18
18,33,18
18,36,18
18,37,18
18,38,18
18,40,18
18,46,18
18,47,18
18,48,18
19,24,19
19,25,19
19,27,19
19,32,19
19,36,19
19,38,19
19,43,19
19,47,19
20,21,20
20,24,20
20,28,20
20,30,20
20,38,20
20,48,20
20,49,20
21,22,21
21,25,21
21,26,21
21,29,21
21,31,21
21,32,21
21,33,21
21,37,21
21,41,21
21,45,21
21,46,21
21,49,21
22,25,22
22,26,22
22,45,22
22,48,22
23,28,23
23,32,23
23,33,23
23,34,23
23,41,23
23,47,23
24,25,24
24,26,24
24,27,24
24,29,24
24,34,24
24,37,24
24,39,24
24,42,24
24,43,24
24,45,24
24,46,24
24,47,24
25,28,25
25,29,25
25,36,25
25,38,25
25,40,25
25,42,25
25,46,25
25,47,25
25,48,25
26,27,26
26,30,26
26,36,26
26,47,26
27,32,27
27,43,27
27,46,27
28,47,28
28,49,28
29,33,29
29,40,29
30,38,30
30,43,30
30,45,30
30,49,30
31,37,31
31,44,31
31,49,31
32,33,32
32,34,32
32,36,32
32,37,32
32,43,32
32,47,32
33,38,33
33,39,33
34,39,34
34,49,34
35,37,35
35,41,35
35,46,35
36,37,36
36,40,36
36,43,36
36,48,36
36,49,36
37,45,37
37,49,37
38,39,38
38,42,38
38,49,38
39,40,39
40,44,40
40,46,40
40,49,40
41,42,41
41,43,41
41,45,41
41,47,41
42,46,42
44,49,44
45,47,45
45,48,45
