node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.021547933157431837
1,16,81.0,97.0,0.02132805628847845
2,10,87.0,97.0,0.02132805628847845
3,15,81.0,96.0,0.021108179419525065
4,16,78.0,94.0,0.020668425681618294
5,7,90.0,97.0,0.02132805628847845
6,9,87.0,96.0,0.021108179419525065
7,10,86.0,96.0,0.021108179419525065
8,12,83.0,95.0,0.02088830255057168
9,12,84.0,96.0,0.021108179419525065
10,13,81.0,94.0,0.020668425681618294
11,9,87.0,96.0,0.021108179419525065
12,8,87.0,95.0,0.02088830255057168
13,6,87.0,93.0,0.020448548812664908
14,13,83.0,96.0,0.021108179419525065
15,9,82.0,91.0,0.020008795074758137
16,5,90.0,95.0,0.02088830255057168
17,9,85.0,94.0,0.020668425681618294
18,7,86.0,93.0,0.020448548812664908
19,8,86.0,94.0,0.020668425681618294
20,10,85.0,95.0,0.02088830255057168
21,5,85.0,90.0,0.01978891820580475
22,3,86.0,89.0,0.01956904133685136
23,5,85.0,90.0,0.01978891820580475
24,5,86.0,91.0,0.020008795074758137
25,7,80.0,87.0,0.01912928759894459
26,6,87.0,93.0,0.020448548812664908
27,6,84.0,90.0,0.01978891820580475
28,7,85.0,92.0,0.020228671943711522
29,5,85.0,90.0,0.01978891820580475
30,2,89.0,91.0,0.020008795074758137
31,4,88.0,92.0,0.020228671943711522
32,6,84.0,90.0,0.01978891820580475
33,5,84.0,89.0,0.01956904133685136
34,5,82.0,87.0,0.01912928759894459
35,4,81.0,85.0,0.01868953386103782
36,2,84.0,86.0,0.018909410729991204
37,1,87.0,88.0,0.019349164467897976
38,3,89.0,92.0,0.020228671943711522
39,4,83.0,87.0,0.01912928759894459
40,2,86.0,88.0,0.019349164467897976
41,2,85.0,87.0,0.01912928759894459
42,2,82.0,84.0,0.018469656992084433
43,2,81.0,83.0,0.018249780123131047
44,1,86.0,87.0,0.01912928759894459
45,2,77.0,79.0,0.0173702726473175
46,2,83.0,85.0,0.01868953386103782
47,1,84.0,85.0,0.01868953386103782
48,0,88.0,88.0,0.019349164467897976
49,0,85.0,85.0,0.01868953386103782
