node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02153372885080202
1,10,87.0,97.0,0.02131399692375302
2,16,80.0,96.0,0.02109426499670402
3,11,86.0,97.0,0.02131399692375302
4,12,84.0,96.0,0.02109426499670402
5,9,87.0,96.0,0.02109426499670402
6,6,91.0,97.0,0.02131399692375302
7,12,82.0,94.0,0.02065480114260602
8,10,86.0,96.0,0.02109426499670402
9,9,84.0,93.0,0.02043506921555702
10,11,84.0,95.0,0.020874533069655022
11,9,84.0,93.0,0.02043506921555702
12,11,84.0,95.0,0.020874533069655022
13,7,87.0,94.0,0.02065480114260602
14,4,87.0,91.0,0.01999560536145902
15,5,87.0,92.0,0.02021533728850802
16,7,86.0,93.0,0.02043506921555702
17,9,83.0,92.0,0.02021533728850802
18,6,89.0,95.0,0.020874533069655022
19,8,85.0,93.0,0.02043506921555702
20,8,85.0,93.0,0.02043506921555702
21,4,84.0,88.0,0.01933640958031202
22,5,86.0,91.0,0.01999560536145902
23,10,84.0,94.0,0.02065480114260602
24,7,85.0,92.0,0.02021533728850802
25,6,86.0,92.0,0.02021533728850802
26,10,81.0,91.0,0.01999560536145902
27,10,77.0,87.0,0.01911667765326302
28,6,86.0,92.0,0.02021533728850802
29,7,84.0,91.0,0.01999560536145902
30,5,84.0,89.0,0.01955614150736102
31,7,83.0,90.0,0.01977587343441002
32,1,92.0,93.0,0.02043506921555702
33,5,86.0,91.0,0.01999560536145902
34,4,87.0,91.0,0.01999560536145902
35,7,79.0,86.0,0.018896945726214018
36,8,81.0,89.0,0.01955614150736102
37,6,82.0,88.0,0.01933640958031202
38,1,86.0,87.0,0.01911667765326302
39,0,87.0,87.0,0.01911667765326302
40,2,82.0,84.0,0.01845748187211602
41,3,83.0,86.0,0.018896945726214018
42,2,85.0,87.0,0.01911667765326302
43,0,84.0,84.0,0.01845748187211602
44,2,85.0,87.0,0.01911667765326302
45,2,82.0,84.0,0.01845748187211602
46,0,80.0,80.0,0.017578554163920016
47,0,84.0,84.0,0.01845748187211602
48,0,89.0,89.0,0.01955614150736102
49,0,91.0,91.0,0.01999560536145902
