node,owned_edges,dist_sum,cost,p
0,49,49.0,98.0,0.02156215621562156
1,10,87.0,97.0,0.021342134213421342
2,8,89.0,97.0,0.021342134213421342
3,13,84.0,97.0,0.021342134213421342
4,12,85.0,97.0,0.021342134213421342
5,13,84.0,97.0,0.021342134213421342
6,9,87.0,96.0,0.021122112211221122
7,12,84.0,96.0,0.021122112211221122
8,12,82.0,94.0,0.020682068206820683
9,10,84.0,94.0,0.020682068206820683
10,10,85.0,95.0,0.020902090209020903
11,7,87.0,94.0,0.020682068206820683
12,11,84.0,95.0,0.020902090209020903
13,8,85.0,93.0,0.02046204620462046
14,9,83.0,92.0,0.02024202420242024
15,7,86.0,93.0,0.02046204620462046
16,10,82.0,92.0,0.02024202420242024
17,8,86.0,94.0,0.020682068206820683
18,8,86.0,94.0,0.020682068206820683
19,13,79.0,92.0,0.02024202420242024
20,9,82.0,91.0,0.02002200220022002
21,8,82.0,90.0,0.019801980198019802
22,10,83.0,93.0,0.02046204620462046
23,8,82.0,90.0,0.019801980198019802
24,7,83.0,90.0,0.019801980198019802
25,6,83.0,89.0,0.019581958195819583
26,3,87.0,90.0,0.019801980198019802
27,6,83.0,89.0,0.019581958195819583
28,5,88.0,93.0,0.02046204620462046
29,3,87.0,90.0,0.019801980198019802
30,6,86.0,92.0,0.02024202420242024
31,8,78.0,86.0,0.01892189218921892
32,5,83.0,88.0,0.019361936193619363
33,5,84.0,89.0,0.019581958195819583
34,2,87.0,89.0,0.019581958195819583
35,3,85.0,88.0,0.019361936193619363
36,5,79.0,84.0,0.018481848184818482
37,3,87.0,90.0,0.019801980198019802
38,0,85.0,85.0,0.0187018701870187
39,4,88.0,92.0,0.02024202420242024
40,3,87.0,90.0,0.019801980198019802
41,0,88.0,88.0,0.019361936193619363
42,3,80.0,83.0,0.018261826182618263
43,1,85.0,86.0,0.01892189218921892
44,0,84.0,84.0,0.018481848184818482
45,1,89.0,90.0,0.019801980198019802
46,1,86.0,87.0,0.01914191419141914
47,1,83.0,84.0,0.018481848184818482
48,0,85.0,85.0,0.0187018701870187
49,0,83.0,83.0,0.018261826182618263
