u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,8,1
1,13,1
1,14,1
1,20,1
1,22,1
1,30,1
1,38,1
1,40,1
1,41,1
1,43,1
1,44,1
1,48,1
1,49,1
2,4,2
2,5,2
2,9,2
2,16,2
2,21,2
2,24,2
2,32,2
2,38,2
2,41,2
2,43,2
3,4,3
3,6,3
3,13,3
3,19,3
3,20,3
3,23,3
3,28,3
3,37,3
3,38,3
3,42,3
3,45,3
3,49,3
4,8,4
4,16,4
4,17,4
4,32,4
4,33,4
4,36,4
4,40,4
4,41,4
4,43,4
4,44,4
4,47,4
5,7,5
5,17,5
5,22,5
5,23,5
5,26,5
5,27,5
5,32,5
5,33,5
5,36,5
5,39,5
5,41,5
6,9,6
6,10,6
6,13,6
6,18,6
6,20,6
6,21,6
6,22,6
6,32,6
6,44,6
6,45,6
6,49,6
7,15,7
7,17,7
7,21,7
7,22,7
7,23,7
7,27,7
7,28,7
7,30,7
7,31,7
7,32,7
7,33,7
7,35,7
7,36,7
7,41,7
7,42,7
7,46,7
8,10,8
8,16,8
8,17,8
8,23,8
8,26,8
8,29,8
8,34,8
8,36,8
8,41,8
8,42,8
8,46,8
8,49,8
9,12,9
9,20,9
9,21,9
9,23,9
9,32,9
9,36,9
9,42,9
9,48,9
9,49,9
10,13,10
10,16,10
10,18,10
10,19,10
10,23,10
10,24,10
10,29,10
10,30,10
10,31,10
10,41,10
10,42,10
10,47,10
10,49,10
11,12,11
11,17,11
11,33,11
11,37,11
11,40,11
12,17,12
12,22,12
12,23,12
12,25,12
12,27,12
12,28,12
12,33,12
12,34,12
12,39,12
12,40,12
12,42,12
12,44,12
12,46,12
12,47,12
13,18,13
13,21,13
13,24,13
13,25,13
13,26,13
13,27,13
13,29,13
13,30,13
13,31,13
13,32,13
13,40,13
13,43,13
13,44,13
13,46,13
14,17,14
14,27,14
14,29,14
14,30,14
14,35,14
14,39,14
14,45,14
14,47,14
15,16,15
15,17,15
15,25,15
15,38,15
15,42,15
15,45,15
16,19,16
16,27,16
16,29,16
16,38,16
16,39,16
16,40,16
16,42,16
16,45,16
16,46,16
16,47,16
16,49,16
17,18,17
17,19,17
17,20,17
17,21,17
17,22,17
17,27,17
17,28,17
17,34,17
17,41,17
17,43,17
17,47,17
17,49,17
18,20,18
18,22,18
18,35,18
18,36,18
18,41,18
18,42,18
18,43,18
18,46,18
19,23,19
19,27,19
19,33,19
19,38,19
19,39,19
19,42,19
19,44,19
19,47,19
19,48,19
20,26,20
20,36,20
20,39,20
20,40,20
20,41,20
20,48,20
21,22,21
21,29,21
21,35,21
21,40,21
21,43,21
21,44,21
21,46,21
22,31,22
22,34,22
22,35,22
22,41,22
22,48,22
23,41,23
23,42,23
23,49,23
24,26,24
24,27,24
24,28,24
24,31,24
24,32,24
24,44,24
24,48,24
24,49,24
25,27,25
25,31,25
25,34,25
25,36,25
25,42,25
25,49,25
26,29,26
26,44,26
26,45,26
26,48,26
27,28,27
27,31,27
27,33,27
27,35,27
27,37,27
27,39,27
27,40,27
27,44,27
28,32,28
28,33,28
28,35,28
28,44,28
28,48,28
29,30,29
29,38,29
29,39,29
29,44,29
29,49,29
30,31,30
30,32,30
30,33,30
30,42,30
30,47,30
30,48,30
30,49,30
31,32,31
31,33,31
31,36,31
31,39,31
31,42,31
31,44,31
31,48,31
31,49,31
32,37,32
32,39,32
32,41,32
32,43,32
33,34,33
33,45,33
33,46,33
34,36,34
34,39,34
34,41,34
35,36,35
35,42,35
35,46,35
36,37,36
36,46,36
36,47,36
36,48,36
36,49,36
37,44,37
38,48,38
39,43,39
42,48,42
45,47,45
45,48,45
47,49,47
