u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
1,3,1
1,8,1
1,10,1
1,21,1
1,24,1
1,26,1
1,27,1
1,28,1
1,29,1
1,32,1
1,37,1
1,38,1
1,46,1
1,49,1
2,3,2
2,5,2
2,8,2
2,14,2
2,16,2
2,20,2
2,32,2
2,36,2
2,42,2
3,5,3
3,14,3
3,25,3
3,31,3
3,34,3
3,37,3
3,40,3
3,41,3
3,45,3
3,46,3
4,17,4
4,25,4
4,42,4
4,47,4
5,10,5
5,12,5
5,13,5
5,14,5
5,16,5
5,25,5
5,30,5
5,32,5
5,34,5
5,36,5
5,38,5
5,43,5
5,45,5
5,47,5
5,49,5
6,11,6
6,12,6
6,18,6
6,24,6
6,26,6
6,28,6
6,29,6
6,31,6
6,43,6
6,46,6
6,47,6
7,11,7
7,15,7
7,20,7
7,26,7
7,28,7
7,33,7
7,34,7
7,42,7
7,46,7
8,12,8
8,13,8
8,15,8
8,16,8
8,18,8
8,19,8
8,20,8
8,21,8
8,22,8
8,25,8
8,28,8
8,37,8
8,39,8
8,46,8
8,49,8
9,11,9
9,19,9
9,21,9
9,24,9
9,27,9
9,30,9
9,40,9
9,46,9
10,14,10
10,26,10
10,27,10
10,32,10
10,37,10
10,39,10
10,46,10
11,12,11
11,14,11
11,17,11
11,22,11
11,23,11
11,26,11
11,32,11
11,39,11
11,42,11
11,43,11
11,44,11
11,45,11
12,15,12
12,19,12
12,20,12
12,21,12
12,23,12
12,25,12
12,36,12
12,39,12
12,42,12
12,45,12
12,46,12
12,49,12
13,14,13
13,24,13
13,26,13
13,29,13
13,30,13
13,32,13
13,33,13
13,34,13
13,40,13
13,44,13
13,47,13
14,15,14
14,17,14
14,18,14
14,26,14
14,29,14
14,39,14
14,40,14
14,42,14
14,48,14
15,18,15
15,19,15
15,20,15
15,22,15
15,25,15
15,27,15
15,28,15
15,32,15
15,33,15
15,38,15
15,42,15
16,17,16
16,19,16
16,26,16
16,30,16
16,32,16
16,34,16
16,47,16
17,20,17
17,22,17
17,26,17
17,29,17
17,36,17
17,38,17
17,40,17
17,44,17
18,30,18
18,31,18
18,35,18
18,37,18
18,39,18
18,42,18
18,46,18
19,25,19
19,30,19
19,33,19
19,35,19
19,38,19
19,48,19
20,25,20
20,28,20
20,40,20
20,45,20
20,47,20
20,49,20
21,22,21
21,26,21
21,29,21
21,35,21
21,36,21
21,39,21
21,41,21
21,45,21
22,25,22
22,26,22
22,27,22
22,28,22
22,29,22
22,36,22
22,43,22
23,27,23
23,38,23
23,43,23
23,46,23
23,48,23
24,28,24
24,30,24
24,31,24
24,33,24
24,36,24
24,38,24
24,41,24
24,42,24
25,29,25
25,33,25
25,39,25
25,42,25
25,49,25
26,33,26
26,42,26
26,44,26
26,48,26
27,29,27
27,32,27
27,44,27
28,32,28
28,33,28
28,39,28
29,30,29
29,38,29
29,41,29
29,42,29
29,43,29
29,49,29
30,31,30
30,46,30
30,47,30
31,37,31
31,43,31
31,46,31
32,34,32
32,36,32
32,41,32
32,43,32
32,45,32
33,36,33
33,41,33
33,45,33
34,36,34
34,41,34
34,45,34
35,36,35
35,38,35
35,39,35
35,43,35
35,46,35
35,47,35
36,38,36
37,42,37
37,44,37
37,46,37
38,41,38
39,42,39
39,43,39
40,42,40
40,45,40
41,45,41
41,48,41
42,47,42
42,48,42
43,44,43
43,46,43
43,48,43
43,49,43
44,47,44
44,49,44
46,49,46
48,49,48
