node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.010689413162014792
1,27,170.0,197.0,0.010635426226853102
2,16,181.0,197.0,0.010635426226853102
3,22,175.0,197.0,0.010635426226853102
4,23,174.0,197.0,0.010635426226853102
5,20,177.0,197.0,0.010635426226853102
6,23,174.0,197.0,0.010635426226853102
7,27,170.0,197.0,0.010635426226853102
8,18,178.0,196.0,0.01058143929169141
9,20,175.0,195.0,0.01052745235652972
10,21,173.0,194.0,0.010473465421368029
11,16,177.0,193.0,0.010419478486206338
12,24,168.0,192.0,0.010365491551044647
13,24,170.0,194.0,0.010473465421368029
14,21,172.0,193.0,0.010419478486206338
15,20,173.0,193.0,0.010419478486206338
16,22,174.0,196.0,0.01058143929169141
17,21,173.0,194.0,0.010473465421368029
18,23,169.0,192.0,0.010365491551044647
19,15,177.0,192.0,0.010365491551044647
20,16,178.0,194.0,0.010473465421368029
21,21,171.0,192.0,0.010365491551044647
22,15,176.0,191.0,0.010311504615882957
23,16,175.0,191.0,0.010311504615882957
24,17,173.0,190.0,0.010257517680721265
25,15,176.0,191.0,0.010311504615882957
26,18,173.0,191.0,0.010311504615882957
27,22,168.0,190.0,0.010257517680721265
28,20,168.0,188.0,0.010149543810397883
29,15,173.0,188.0,0.010149543810397883
30,18,174.0,192.0,0.010365491551044647
31,15,176.0,191.0,0.010311504615882957
32,20,168.0,188.0,0.010149543810397883
33,14,177.0,191.0,0.010311504615882957
34,21,169.0,190.0,0.010257517680721265
35,17,172.0,189.0,0.010203530745559575
36,17,172.0,189.0,0.010203530745559575
37,19,169.0,188.0,0.010149543810397883
38,15,171.0,186.0,0.010041569940074503
39,18,166.0,184.0,0.009933596069751121
40,14,169.0,183.0,0.00987960913458943
41,18,169.0,187.0,0.010095556875236193
42,13,180.0,193.0,0.010419478486206338
43,18,168.0,186.0,0.010041569940074503
44,17,165.0,182.0,0.009825622199427739
45,12,173.0,185.0,0.009987583004912811
46,10,175.0,185.0,0.009987583004912811
47,16,172.0,188.0,0.010149543810397883
48,10,176.0,186.0,0.010041569940074503
49,13,172.0,185.0,0.009987583004912811
50,10,169.0,179.0,0.009663661393942665
51,7,182.0,189.0,0.010203530745559575
52,10,176.0,186.0,0.010041569940074503
53,11,169.0,180.0,0.009717648329104357
54,10,172.0,182.0,0.009825622199427739
55,15,171.0,186.0,0.010041569940074503
56,7,182.0,189.0,0.010203530745559575
57,6,182.0,188.0,0.010149543810397883
58,13,171.0,184.0,0.009933596069751121
59,8,180.0,188.0,0.010149543810397883
60,9,179.0,188.0,0.010149543810397883
61,11,173.0,184.0,0.009933596069751121
62,9,167.0,176.0,0.009501700588457593
63,8,178.0,186.0,0.010041569940074503
64,8,168.0,176.0,0.009501700588457593
65,8,173.0,181.0,0.009771635264266047
66,11,171.0,182.0,0.009825622199427739
67,9,172.0,181.0,0.009771635264266047
68,7,171.0,178.0,0.009609674458780975
69,10,173.0,183.0,0.00987960913458943
70,6,177.0,183.0,0.00987960913458943
71,5,177.0,182.0,0.009825622199427739
72,5,174.0,179.0,0.009663661393942665
73,4,178.0,182.0,0.009825622199427739
74,8,169.0,177.0,0.009555687523619284
75,5,167.0,172.0,0.00928575284781083
76,3,176.0,179.0,0.009663661393942665
77,7,173.0,180.0,0.009717648329104357
78,5,175.0,180.0,0.009717648329104357
79,6,165.0,171.0,0.00923176591264914
80,5,170.0,175.0,0.009447713653295902
81,5,174.0,179.0,0.009663661393942665
82,7,174.0,181.0,0.009771635264266047
83,4,170.0,174.0,0.009393726718134212
84,4,170.0,174.0,0.009393726718134212
85,3,178.0,181.0,0.009771635264266047
86,3,173.0,176.0,0.009501700588457593
87,2,172.0,174.0,0.009393726718134212
88,3,174.0,177.0,0.009555687523619284
89,0,176.0,176.0,0.009501700588457593
90,1,177.0,178.0,0.009609674458780975
91,1,176.0,177.0,0.009555687523619284
92,2,174.0,176.0,0.009501700588457593
93,2,167.0,169.0,0.009123792042325758
94,0,172.0,172.0,0.00928575284781083
95,1,175.0,176.0,0.009501700588457593
96,1,181.0,182.0,0.009825622199427739
97,0,175.0,175.0,0.009447713653295902
98,0,171.0,171.0,0.00923176591264914
99,0,174.0,174.0,0.009393726718134212
