u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,2,1
1,6,1
1,13,1
1,14,1
1,19,1
1,20,1
1,21,1
1,28,1
1,38,1
1,39,1
1,42,1
1,48,1
1,49,1
1,51,1
1,53,1
1,55,1
1,58,1
1,63,1
1,64,1
1,67,1
1,72,1
1,74,1
1,75,1
1,86,1
1,94,1
1,95,1
1,96,1
2,3,2
2,4,2
2,6,2
2,7,2
2,10,2
2,13,2
2,18,2
2,21,2
2,22,2
2,36,2
2,37,2
2,50,2
2,52,2
2,56,2
2,59,2
2,63,2
2,68,2
2,71,2
2,73,2
2,79,2
2,84,2
2,94,2
2,99,2
3,7,3
3,13,3
3,18,3
3,19,3
3,24,3
3,27,3
3,31,3
3,35,3
3,38,3
3,57,3
3,59,3
3,62,3
3,70,3
3,71,3
3,75,3
3,77,3
3,87,3
4,5,4
4,9,4
4,12,4
4,17,4
4,19,4
4,23,4
4,26,4
4,27,4
4,36,4
4,38,4
4,51,4
4,56,4
4,64,4
4,67,4
4,71,4
4,79,4
4,82,4
4,84,4
4,85,4
4,89,4
4,93,4
4,96,4
4,97,4
4,98,4
5,11,5
5,18,5
5,19,5
5,28,5
5,31,5
5,32,5
5,33,5
5,37,5
5,40,5
5,41,5
5,43,5
5,46,5
5,47,5
5,48,5
5,61,5
5,63,5
5,65,5
5,67,5
5,75,5
5,77,5
5,84,5
5,86,5
5,88,5
6,11,6
6,12,6
6,16,6
6,17,6
6,24,6
6,31,6
6,39,6
6,41,6
6,55,6
6,60,6
6,61,6
6,69,6
6,75,6
6,80,6
6,82,6
6,83,6
6,87,6
6,90,6
6,92,6
6,96,6
6,99,6
7,8,7
7,11,7
7,13,7
7,21,7
7,32,7
7,33,7
7,36,7
7,38,7
7,39,7
7,41,7
7,42,7
7,43,7
7,58,7
7,59,7
7,66,7
7,71,7
7,75,7
7,80,7
7,81,7
7,89,7
7,91,7
7,99,7
8,11,8
8,12,8
8,13,8
8,14,8
8,15,8
8,17,8
8,26,8
8,28,8
8,34,8
8,39,8
8,40,8
8,41,8
8,46,8
8,47,8
8,64,8
8,67,8
8,74,8
8,89,8
8,90,8
8,98,8
9,10,9
9,15,9
9,16,9
9,17,9
9,20,9
9,30,9
9,31,9
9,36,9
9,44,9
9,45,9
9,49,9
9,69,9
9,76,9
9,79,9
9,81,9
9,82,9
9,84,9
9,92,9
10,11,10
10,13,10
10,16,10
