u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,12,1
1,16,1
1,30,1
1,34,1
1,35,1
1,36,1
1,41,1
1,43,1
1,52,1
1,56,1
1,57,1
1,66,1
1,68,1
1,69,1
1,75,1
1,79,1
1,82,1
1,83,1
1,84,1
1,95,1
2,3,2
2,12,2
2,17,2
2,18,2
2,23,2
2,31,2
2,39,2
2,43,2
2,49,2
2,51,2
2,58,2
2,60,2
2,70,2
2,74,2
2,75,2
2,80,2
2,81,2
2,82,2
2,85,2
2,88,2
2,92,2
2,93,2
2,95,2
2,96,2
3,6,3
3,8,3
3,12,3
3,16,3
3,17,3
3,18,3
3,22,3
3,23,3
3,29,3
3,32,3
3,36,3
3,38,3
3,42,3
3,47,3
3,48,3
3,51,3
3,53,3
3,60,3
3,61,3
3,64,3
3,65,3
3,66,3
3,70,3
3,74,3
3,80,3
3,83,3
3,84,3
3,87,3
3,97,3
4,5,4
4,10,4
4,12,4
4,18,4
4,26,4
4,27,4
4,38,4
4,49,4
4,54,4
4,57,4
4,63,4
4,64,4
4,65,4
4,70,4
4,71,4
4,74,4
4,75,4
4,85,4
4,95,4
4,97,4
4,98,4
5,7,5
5,17,5
5,18,5
5,19,5
5,28,5
5,29,5
5,34,5
5,37,5
5,38,5
5,40,5
5,48,5
5,53,5
5,55,5
5,62,5
5,63,5
5,67,5
5,70,5
5,72,5
5,81,5
5,82,5
5,83,5
5,85,5
5,86,5
5,93,5
5,96,5
6,7,6
6,8,6
6,13,6
6,16,6
6,24,6
6,32,6
6,39,6
6,52,6
6,54,6
6,63,6
6,71,6
6,78,6
6,89,6
6,93,6
6,98,6
7,12,7
7,15,7
7,22,7
7,25,7
7,27,7
7,31,7
7,32,7
7,35,7
7,40,7
7,44,7
7,49,7
7,50,7
7,51,7
7,57,7
7,62,7
7,66,7
7,67,7
7,75,7
7,76,7
7,77,7
7,81,7
7,82,7
7,90,7
7,91,7
7,92,7
7,93,7
7,95,7
8,14,8
8,17,8
8,18,8
8,23,8
8,26,8
8,34,8
8,50,8
8,53,8
8,55,8
8,56,8
8,60,8
8,61,8
8,62,8
8,63,8
8,68,8
8,70,8
8,71,8
8,75,8
8,77,8
8,82,8
8,86,8
8,94,8
8,97,8
9,18,9
9,23,9
9,25,9
9,28,9
9,37,9
9,39,9
9,41,9
9,47,9
9,56,9
9,61,9
9,62,9
9,66,9
9,67,9
9,69,9
