node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.01072879978325657
1,28,169.0,197.0,0.010674613925765375
2,23,173.0,196.0,0.010620428068274181
3,21,175.0,196.0,0.010620428068274181
4,26,171.0,197.0,0.010674613925765375
5,22,174.0,196.0,0.010620428068274181
6,25,170.0,195.0,0.010566242210782985
7,24,173.0,197.0,0.010674613925765375
8,23,173.0,196.0,0.010620428068274181
9,24,171.0,195.0,0.010566242210782985
10,21,172.0,193.0,0.010457870495800596
11,18,178.0,196.0,0.010620428068274181
12,27,165.0,192.0,0.010403684638309402
13,24,170.0,194.0,0.01051205635329179
14,22,170.0,192.0,0.010403684638309402
15,25,170.0,195.0,0.010566242210782985
16,21,173.0,194.0,0.01051205635329179
17,19,174.0,193.0,0.010457870495800596
18,17,175.0,192.0,0.010403684638309402
19,21,173.0,194.0,0.01051205635329179
20,23,168.0,191.0,0.010349498780818206
21,16,177.0,193.0,0.010457870495800596
22,25,168.0,193.0,0.010457870495800596
23,15,176.0,191.0,0.010349498780818206
24,27,162.0,189.0,0.010241127065835817
25,15,179.0,194.0,0.01051205635329179
26,19,171.0,190.0,0.010295312923327011
27,23,168.0,191.0,0.010349498780818206
28,13,175.0,188.0,0.010186941208344623
29,17,174.0,191.0,0.010349498780818206
30,20,169.0,189.0,0.010241127065835817
31,18,173.0,191.0,0.010349498780818206
32,25,166.0,191.0,0.010349498780818206
33,17,172.0,189.0,0.010241127065835817
34,17,169.0,186.0,0.010078569493362232
35,16,170.0,186.0,0.010078569493362232
36,20,171.0,191.0,0.010349498780818206
37,13,170.0,183.0,0.009916011920888647
38,16,172.0,188.0,0.010186941208344623
39,11,178.0,189.0,0.010241127065835817
40,18,171.0,189.0,0.010241127065835817
41,19,168.0,187.0,0.010132755350853426
42,11,177.0,188.0,0.010186941208344623
43,14,174.0,188.0,0.010186941208344623
44,16,171.0,187.0,0.010132755350853426
45,18,166.0,184.0,0.009970197778379843
46,11,177.0,188.0,0.010186941208344623
47,15,169.0,184.0,0.009970197778379843
48,17,163.0,180.0,0.009753454348415064
49,12,175.0,187.0,0.010132755350853426
50,7,175.0,182.0,0.009861826063397453
51,10,170.0,180.0,0.009753454348415064
52,11,170.0,181.0,0.009807640205906258
53,12,170.0,182.0,0.009861826063397453
54,11,174.0,185.0,0.010024383635871038
55,10,180.0,190.0,0.010295312923327011
56,13,172.0,185.0,0.010024383635871038
57,10,176.0,186.0,0.010078569493362232
58,15,165.0,180.0,0.009753454348415064
59,9,174.0,183.0,0.009916011920888647
60,9,174.0,183.0,0.009916011920888647
61,9,172.0,181.0,0.009807640205906258
62,8,174.0,182.0,0.009861826063397453
63,7,174.0,181.0,0.009807640205906258
64,8,173.0,181.0,0.009807640205906258
65,6,175.0,181.0,0.009807640205906258
66,8,172.0,180.0,0.009753454348415064
67,4,175.0,179.0,0.00969926849092387
68,3,179.0,182.0,0.009861826063397453
69,9,171.0,180.0,0.009753454348415064
70,10,169.0,179.0,0.00969926849092387
71,10,166.0,176.0,0.009536710918450285
72,6,181.0,187.0,0.010132755350853426
73,6,176.0,182.0,0.009861826063397453
74,5,173.0,178.0,0.009645082633432674
75,4,174.0,178.0,0.009645082633432674
76,5,173.0,178.0,0.009645082633432674
77,8,168.0,176.0,0.009536710918450285
78,3,175.0,178.0,0.009645082633432674
79,6,177.0,183.0,0.009916011920888647
80,9,166.0,175.0,0.00948252506095909
81,4,172.0,176.0,0.009536710918450285
82,0,182.0,182.0,0.009861826063397453
83,3,168.0,171.0,0.009265781630994311
84,3,164.0,167.0,0.009049038201029532
85,6,177.0,183.0,0.009916011920888647
86,2,176.0,178.0,0.009645082633432674
87,5,169.0,174.0,0.009428339203467894
88,5,167.0,172.0,0.009319967488485506
89,5,165.0,170.0,0.009211595773503115
90,3,167.0,170.0,0.009211595773503115
91,1,169.0,170.0,0.009211595773503115
92,1,170.0,171.0,0.009265781630994311
93,0,175.0,175.0,0.00948252506095909
94,3,169.0,172.0,0.009319967488485506
95,2,176.0,178.0,0.009645082633432674
96,2,162.0,164.0,0.008886480628555947
97,1,170.0,171.0,0.009265781630994311
98,1,168.0,169.0,0.00915740991601192
99,0,174.0,174.0,0.009428339203467894
