u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,11,1
1,13,1
1,16,1
1,19,1
1,21,1
1,23,1
1,26,1
1,31,1
1,32,1
1,37,1
1,42,1
1,47,1
1,48,1
1,50,1
1,51,1
1,61,1
1,69,1
1,70,1
1,76,1
1,80,1
1,83,1
1,87,1
1,94,1
1,97,1
2,9,2
2,12,2
2,20,2
2,22,2
2,34,2
2,40,2
2,41,2
2,42,2
2,45,2
2,51,2
2,59,2
2,74,2
2,79,2
2,81,2
2,86,2
2,92,2
2,93,2
3,8,3
3,11,3
3,16,3
3,17,3
3,18,3
3,23,3
3,29,3
3,33,3
3,39,3
3,52,3
3,53,3
3,55,3
3,59,3
3,60,3
3,63,3
3,64,3
3,65,3
3,66,3
3,72,3
3,74,3
3,78,3
3,82,3
3,87,3
3,90,3
3,91,3
3,93,3
4,12,4
4,16,4
4,20,4
4,28,4
4,33,4
4,38,4
4,45,4
4,48,4
4,51,4
4,53,4
4,58,4
4,60,4
4,66,4
4,68,4
4,70,4
4,72,4
4,74,4
4,78,4
4,79,4
4,80,4
4,86,4
4,88,4
4,90,4
4,93,4
4,98,4
5,6,5
5,13,5
5,16,5
5,18,5
5,22,5
5,23,5
5,27,5
5,28,5
5,29,5
5,36,5
5,37,5
5,38,5
5,40,5
5,44,5
5,48,5
5,52,5
5,55,5
5,56,5
5,59,5
5,66,5
5,70,5
5,74,5
5,83,5
5,84,5
5,85,5
5,86,5
5,87,5
5,88,5
5,91,5
6,8,6
6,13,6
6,19,6
6,20,6
6,21,6
6,27,6
6,28,6
6,29,6
6,30,6
6,34,6
6,35,6
6,43,6
6,44,6
6,50,6
6,54,6
6,56,6
6,59,6
6,60,6
6,61,6
6,64,6
6,70,6
6,79,6
6,81,6
6,83,6
6,84,6
6,87,6
6,90,6
6,94,6
7,15,7
7,29,7
7,31,7
7,32,7
7,33,7
7,38,7
7,51,7
7,52,7
7,57,7
7,63,7
7,65,7
7,67,7
7,76,7
7,77,7
7,79,7
7,81,7
7,87,7
7,89,7
7,91,7
8,12,8
8,16,8
8,17,8
8,25,8
8,26,8
8,30,8
8,34,8
8,38,8
8,41,8
8,42,8
8,43,8
8,45,8
8,46,8
8,48,8
8,51,8
8,54,8
8,58,8
8,59,8
8,60,8
8,63,8
8,65,8
8,72,8
8,74,8
8,82,8
8,85,8
8,91,8
8,98,8
9,14,9
9,17,9
9,18,9
