u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,4,1
1,11,1
1,12,1
1,16,1
1,17,1
1,22,1
1,32,1
1,36,1
1,42,1
1,46,1
1,47,1
1,49,1
1,50,1
1,58,1
1,63,1
1,72,1
1,78,1
1,84,1
1,87,1
2,3,2
2,9,2
2,11,2
2,16,2
2,22,2
2,28,2
2,29,2
2,37,2
2,39,2
2,46,2
2,47,2
2,48,2
2,51,2
2,60,2
2,61,2
2,62,2
2,66,2
2,72,2
2,79,2
2,81,2
2,83,2
2,86,2
2,88,2
2,90,2
2,93,2
2,97,2
3,19,3
3,21,3
3,26,3
3,27,3
3,29,3
3,30,3
3,31,3
3,34,3
3,39,3
3,42,3
3,44,3
3,45,3
3,46,3
3,48,3
3,50,3
3,58,3
3,59,3
3,61,3
3,66,3
3,69,3
3,81,3
3,86,3
3,87,3
3,94,3
3,96,3
3,97,3
4,14,4
4,21,4
4,30,4
4,35,4
4,36,4
4,37,4
4,40,4
4,45,4
4,47,4
4,48,4
4,54,4
4,59,4
4,61,4
4,63,4
4,70,4
4,71,4
4,72,4
4,73,4
4,75,4
4,77,4
4,78,4
4,79,4
4,82,4
4,86,4
5,8,5
5,14,5
5,29,5
5,32,5
5,36,5
5,46,5
5,51,5
5,52,5
5,59,5
5,63,5
5,68,5
5,69,5
5,72,5
5,73,5
5,78,5
5,82,5
5,84,5
5,85,5
5,86,5
5,87,5
5,94,5
5,98,5
5,99,5
6,11,6
6,14,6
6,15,6
6,24,6
6,29,6
6,32,6
6,43,6
6,47,6
6,49,6
6,53,6
6,54,6
6,57,6
6,61,6
6,62,6
6,64,6
6,67,6
6,70,6
6,73,6
6,80,6
6,81,6
6,84,6
6,87,6
6,91,6
7,8,7
7,9,7
7,11,7
7,13,7
7,18,7
7,22,7
7,35,7
7,37,7
7,41,7
7,44,7
7,49,7
7,52,7
7,53,7
7,59,7
7,63,7
7,67,7
7,71,7
7,76,7
7,81,7
7,83,7
7,84,7
7,86,7
7,88,7
7,89,7
7,92,7
7,95,7
8,9,8
8,12,8
8,14,8
8,16,8
8,23,8
8,27,8
8,28,8
8,30,8
8,32,8
8,34,8
8,35,8
8,38,8
8,39,8
8,42,8
8,43,8
8,48,8
8,49,8
8,52,8
8,61,8
8,63,8
8,68,8
8,77,8
9,19,9
9,20,9
9,21,9
9,25,9
9,27,9
9,31,9
9,34,9
9,45,9
