u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,2,1
1,4,1
1,6,1
1,7,1
1,8,1
1,9,1
1,27,1
1,28,1
1,29,1
1,31,1
1,37,1
1,38,1
1,43,1
1,45,1
1,50,1
1,53,1
1,54,1
1,56,1
1,57,1
1,59,1
1,64,1
1,68,1
1,74,1
1,77,1
1,83,1
1,89,1
1,91,1
1,96,1
1,97,1
1,98,1
2,6,2
2,8,2
2,9,2
2,10,2
2,27,2
2,28,2
2,36,2
2,37,2
2,41,2
2,44,2
2,54,2
2,59,2
2,64,2
2,67,2
2,72,2
2,75,2
2,78,2
2,80,2
2,86,2
2,90,2
2,93,2
2,99,2
3,7,3
3,8,3
3,9,3
3,12,3
3,13,3
3,25,3
3,27,3
3,28,3
3,33,3
3,34,3
3,36,3
3,39,3
3,42,3
3,50,3
3,51,3
3,57,3
3,61,3
3,62,3
3,64,3
3,65,3
3,70,3
3,71,3
3,76,3
3,78,3
3,91,3
3,97,3
3,98,3
4,10,4
4,11,4
4,14,4
4,21,4
4,35,4
4,41,4
4,45,4
4,47,4
4,48,4
4,49,4
4,50,4
4,57,4
4,64,4
4,71,4
4,72,4
4,74,4
4,75,4
4,80,4
4,81,4
4,94,4
4,96,4
5,8,5
5,12,5
5,15,5
5,17,5
5,18,5
5,19,5
5,20,5
5,23,5
5,28,5
5,37,5
5,38,5
5,39,5
5,45,5
5,46,5
5,49,5
5,50,5
5,59,5
5,67,5
5,75,5
5,77,5
5,84,5
5,85,5
5,87,5
5,93,5
5,96,5
5,99,5
6,9,6
6,14,6
6,25,6
6,27,6
6,28,6
6,31,6
6,38,6
6,39,6
6,43,6
6,57,6
6,59,6
6,60,6
6,74,6
6,75,6
6,77,6
6,79,6
6,82,6
6,83,6
6,88,6
6,91,6
6,92,6
6,96,6
6,98,6
6,99,6
7,9,7
7,10,7
7,19,7
7,20,7
7,25,7
7,27,7
7,35,7
7,38,7
7,43,7
7,47,7
7,50,7
7,52,7
7,54,7
7,58,7
7,60,7
7,62,7
7,64,7
7,69,7
7,70,7
7,77,7
7,81,7
7,85,7
7,88,7
7,91,7
7,93,7
7,99,7
8,10,8
8,13,8
8,16,8
8,23,8
8,27,8
8,28,8
8,37,8
8,42,8
8,56,8
8,61,8
8,68,8
8,71,8
8,73,8
8,75,8
8,77,8
8,79,8
8,80,8
8,81,8
8,86,8
8,90,8
8,92,8
8,98,8
