u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,5,1
1,6,1
1,10,1
1,16,1
1,18,1
1,21,1
1,22,1
1,23,1
1,24,1
1,29,1
1,30,1
1,35,1
1,39,1
1,40,1
1,42,1
1,47,1
1,50,1
1,52,1
1,59,1
1,66,1
1,71,1
1,72,1
1,76,1
1,79,1
1,84,1
1,86,1
1,88,1
1,95,1
1,97,1
1,98,1
1,99,1
2,5,2
2,7,2
2,9,2
2,10,2
2,11,2
2,13,2
2,20,2
2,22,2
2,44,2
2,48,2
2,52,2
2,55,2
2,58,2
2,59,2
2,60,2
2,64,2
2,71,2
2,82,2
2,84,2
2,94,2
2,99,2
3,11,3
3,13,3
3,25,3
3,32,3
3,40,3
3,44,3
3,47,3
3,54,3
3,55,3
3,59,3
3,60,3
3,61,3
3,63,3
3,66,3
3,70,3
3,72,3
3,83,3
3,87,3
3,90,3
3,94,3
3,95,3
4,8,4
4,16,4
4,18,4
4,22,4
4,24,4
4,26,4
4,27,4
4,31,4
4,34,4
4,35,4
4,38,4
4,39,4
4,41,4
4,52,4
4,53,4
4,54,4
4,56,4
4,57,4
4,64,4
4,67,4
4,72,4
4,74,4
4,76,4
4,90,4
4,91,4
4,92,4
4,96,4
5,9,5
5,10,5
5,15,5
5,19,5
5,22,5
5,23,5
5,25,5
5,26,5
5,27,5
5,37,5
5,39,5
5,40,5
5,47,5
5,52,5
5,54,5
5,56,5
5,62,5
5,63,5
5,64,5
5,66,5
5,69,5
5,70,5
5,79,5
5,80,5
5,83,5
5,86,5
5,87,5
5,92,5
5,95,5
5,97,5
5,98,5
6,9,6
6,15,6
6,22,6
6,24,6
6,27,6
6,29,6
6,39,6
6,50,6
6,59,6
6,69,6
6,76,6
6,84,6
6,87,6
6,88,6
6,90,6
7,11,7
7,16,7
7,17,7
7,18,7
7,19,7
7,21,7
7,23,7
7,25,7
7,26,7
7,32,7
7,34,7
7,36,7
7,37,7
7,44,7
7,47,7
7,71,7
7,74,7
7,83,7
7,85,7
8,10,8
8,12,8
8,13,8
8,17,8
8,18,8
8,19,8
8,20,8
8,21,8
8,26,8
8,28,8
8,30,8
8,35,8
8,41,8
8,42,8
8,48,8
8,49,8
8,50,8
8,56,8
8,57,8
8,58,8
8,66,8
8,85,8
8,88,8
8,90,8
8,97,8
9,11,9
9,15,9
9,20,9
9,26,9
9,30,9
9,32,9
9,36,9
