node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.010711387611576955
1,24,173.0,197.0,0.010657289694346768
2,17,180.0,197.0,0.010657289694346768
3,26,171.0,197.0,0.010657289694346768
4,25,172.0,197.0,0.010657289694346768
5,29,168.0,197.0,0.010657289694346768
6,28,168.0,196.0,0.01060319177711658
7,19,178.0,197.0,0.010657289694346768
8,27,168.0,195.0,0.010549093859886394
9,21,175.0,196.0,0.01060319177711658
10,23,174.0,197.0,0.010657289694346768
11,20,175.0,195.0,0.010549093859886394
12,21,173.0,194.0,0.010494995942656208
13,23,171.0,194.0,0.010494995942656208
14,18,177.0,195.0,0.010549093859886394
15,13,182.0,195.0,0.010549093859886394
16,24,166.0,190.0,0.010278604273735462
17,22,170.0,192.0,0.010386800108195834
18,20,172.0,192.0,0.010386800108195834
19,21,172.0,193.0,0.010440898025426021
20,18,175.0,193.0,0.010440898025426021
21,16,178.0,194.0,0.010494995942656208
22,20,171.0,191.0,0.010332702190965647
23,22,170.0,192.0,0.010386800108195834
24,19,177.0,196.0,0.01060319177711658
25,21,173.0,194.0,0.010494995942656208
26,11,178.0,189.0,0.010224506356505274
27,18,172.0,190.0,0.010278604273735462
28,21,170.0,191.0,0.010332702190965647
29,15,174.0,189.0,0.010224506356505274
30,13,173.0,186.0,0.010062212604814715
31,22,161.0,183.0,0.009899918853124155
32,21,170.0,191.0,0.010332702190965647
33,19,169.0,188.0,0.010170408439275087
34,18,170.0,188.0,0.010170408439275087
35,14,178.0,192.0,0.010386800108195834
36,11,176.0,187.0,0.010116310522044902
37,17,167.0,184.0,0.00995401677035434
38,18,168.0,186.0,0.010062212604814715
39,12,178.0,190.0,0.010278604273735462
40,14,175.0,189.0,0.010224506356505274
41,18,168.0,186.0,0.010062212604814715
42,13,174.0,187.0,0.010116310522044902
43,17,171.0,188.0,0.010170408439275087
44,14,171.0,185.0,0.010008114687584528
45,9,178.0,187.0,0.010116310522044902
46,16,169.0,185.0,0.010008114687584528
47,5,185.0,190.0,0.010278604273735462
48,9,174.0,183.0,0.009899918853124155
49,18,169.0,187.0,0.010116310522044902
50,13,170.0,183.0,0.009899918853124155
51,12,170.0,182.0,0.009845820935893968
52,12,176.0,188.0,0.010170408439275087
53,11,177.0,188.0,0.010170408439275087
54,11,174.0,185.0,0.010008114687584528
55,10,170.0,180.0,0.009737625101433596
56,14,170.0,184.0,0.00995401677035434
57,14,172.0,186.0,0.010062212604814715
58,10,181.0,191.0,0.010332702190965647
59,12,168.0,180.0,0.009737625101433596
60,9,175.0,184.0,0.00995401677035434
61,11,173.0,184.0,0.00995401677035434
62,11,171.0,182.0,0.009845820935893968
63,7,170.0,177.0,0.009575331349743034
64,7,175.0,182.0,0.009845820935893968
65,10,171.0,181.0,0.009791723018663781
66,8,168.0,176.0,0.009521233432512849
67,10,171.0,181.0,0.009791723018663781
68,10,171.0,181.0,0.009791723018663781
69,10,171.0,181.0,0.009791723018663781
70,9,166.0,175.0,0.009467135515282662
71,6,171.0,177.0,0.009575331349743034
72,4,178.0,182.0,0.009845820935893968
73,5,175.0,180.0,0.009737625101433596
74,8,166.0,174.0,0.009413037598052475
75,9,170.0,179.0,0.009683527184203409
76,6,172.0,178.0,0.009629429266973221
77,4,176.0,180.0,0.009737625101433596
78,6,171.0,177.0,0.009575331349743034
79,5,164.0,169.0,0.009142548011901543
80,5,174.0,179.0,0.009683527184203409
81,5,177.0,182.0,0.009845820935893968
82,7,173.0,180.0,0.009737625101433596
83,2,173.0,175.0,0.009467135515282662
84,1,180.0,181.0,0.009791723018663781
85,3,172.0,175.0,0.009467135515282662
86,3,169.0,172.0,0.009304841763592102
87,3,169.0,172.0,0.009304841763592102
88,3,169.0,172.0,0.009304841763592102
89,0,174.0,174.0,0.009413037598052475
90,2,167.0,169.0,0.009142548011901543
91,1,177.0,178.0,0.009629429266973221
92,3,170.0,173.0,0.009358939680822288
93,1,169.0,170.0,0.009196645929131728
94,1,171.0,172.0,0.009304841763592102
95,1,178.0,179.0,0.009683527184203409
96,1,173.0,174.0,0.009413037598052475
97,0,178.0,178.0,0.009629429266973221
98,0,165.0,165.0,0.008926156342980796
99,0,173.0,173.0,0.009358939680822288
