u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,4,1
1,10,1
1,15,1
1,19,1
1,24,1
1,26,1
1,34,1
1,36,1
1,39,1
1,40,1
1,41,1
1,43,1
1,44,1
1,45,1
1,47,1
1,50,1
1,52,1
1,55,1
1,59,1
1,66,1
1,68,1
1,69,1
1,73,1
1,85,1
1,92,1
1,93,1
1,97,1
2,4,2
2,6,2
2,14,2
2,17,2
2,28,2
2,29,2
2,32,2
2,34,2
2,38,2
2,39,2
2,40,2
2,63,2
2,65,2
2,68,2
2,72,2
2,74,2
2,77,2
2,89,2
2,90,2
2,91,2
3,7,3
3,8,3
3,9,3
3,10,3
3,13,3
3,15,3
3,18,3
3,20,3
3,29,3
3,42,3
3,49,3
3,61,3
3,62,3
3,75,3
3,76,3
3,79,3
3,81,3
3,86,3
3,88,3
3,94,3
3,98,3
4,5,4
4,9,4
4,16,4
4,18,4
4,20,4
4,26,4
4,30,4
4,39,4
4,41,4
4,43,4
4,53,4
4,59,4
4,60,4
4,65,4
4,67,4
4,70,4
4,73,4
4,80,4
4,82,4
4,83,4
4,84,4
4,85,4
4,95,4
5,11,5
5,13,5
5,15,5
5,26,5
5,27,5
5,28,5
5,32,5
5,33,5
5,39,5
5,44,5
5,48,5
5,54,5
5,61,5
5,65,5
5,66,5
5,68,5
5,71,5
5,76,5
5,81,5
5,88,5
5,90,5
5,93,5
5,99,5
6,8,6
6,9,6
6,13,6
6,15,6
6,17,6
6,19,6
6,21,6
6,26,6
6,28,6
6,30,6
6,31,6
6,34,6
6,41,6
6,44,6
6,46,6
6,51,6
6,60,6
6,63,6
6,64,6
6,66,6
6,80,6
6,85,6
6,86,6
7,8,7
7,11,7
7,14,7
7,17,7
7,19,7
7,21,7
7,22,7
7,24,7
7,25,7
7,29,7
7,31,7
7,32,7
7,40,7
7,41,7
7,55,7
7,57,7
7,65,7
7,79,7
7,83,7
7,87,7
7,88,7
7,93,7
7,95,7
7,96,7
7,97,7
8,19,8
8,20,8
8,25,8
8,28,8
8,29,8
8,30,8
8,34,8
8,35,8
8,36,8
8,37,8
8,39,8
8,42,8
8,44,8
8,45,8
8,48,8
8,58,8
8,61,8
8,67,8
8,69,8
8,73,8
8,75,8
8,87,8
8,88,8
8,93,8
8,96,8
8,99,8
9,10,9
9,11,9
9,18,9
9,20,9
9,21,9
9,26,9
9,30,9
9,34,9
9,36,9
