u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,6,1
1,15,1
1,16,1
1,17,1
1,27,1
1,32,1
1,33,1
1,39,1
1,42,1
1,50,1
1,53,1
1,60,1
1,65,1
1,66,1
1,71,1
1,73,1
1,76,1
1,85,1
1,97,1
2,7,2
2,8,2
2,9,2
2,15,2
2,18,2
2,20,2
2,22,2
2,25,2
2,30,2
2,34,2
2,37,2
2,38,2
2,52,2
2,56,2
2,61,2
2,64,2
2,66,2
2,68,2
2,69,2
2,74,2
2,75,2
2,76,2
2,80,2
2,92,2
2,93,2
3,4,3
3,5,3
3,10,3
3,12,3
3,14,3
3,20,3
3,28,3
3,31,3
3,32,3
3,33,3
3,35,3
3,41,3
3,45,3
3,49,3
3,50,3
3,55,3
3,56,3
3,60,3
3,62,3
3,68,3
3,69,3
3,71,3
3,75,3
3,82,3
3,86,3
3,87,3
3,92,3
3,96,3
3,98,3
3,99,3
4,7,4
4,8,4
4,11,4
4,14,4
4,20,4
4,23,4
4,24,4
4,30,4
4,32,4
4,57,4
4,59,4
4,61,4
4,62,4
4,63,4
4,65,4
4,74,4
4,77,4
4,83,4
4,84,4
4,85,4
4,92,4
4,93,4
4,94,4
4,99,4
5,14,5
5,15,5
5,17,5
5,20,5
5,22,5
5,26,5
5,27,5
5,28,5
5,29,5
5,30,5
5,44,5
5,46,5
5,47,5
5,49,5
5,52,5
5,56,5
5,59,5
5,63,5
5,67,5
5,68,5
5,76,5
5,77,5
5,80,5
5,82,5
5,85,5
5,86,5
5,87,5
5,96,5
6,7,6
6,14,6
6,28,6
6,39,6
6,40,6
6,41,6
6,58,6
6,59,6
6,71,6
6,72,6
6,74,6
6,77,6
6,81,6
6,83,6
6,84,6
6,86,6
6,89,6
6,92,6
6,93,6
6,94,6
6,95,6
6,97,6
7,13,7
7,23,7
7,30,7
7,34,7
7,35,7
7,37,7
7,40,7
7,46,7
7,47,7
7,48,7
7,50,7
7,52,7
7,53,7
7,58,7
7,59,7
7,65,7
7,68,7
7,69,7
7,70,7
7,71,7
7,73,7
7,75,7
7,77,7
7,88,7
7,90,7
7,93,7
7,96,7
8,12,8
8,18,8
8,19,8
8,24,8
8,35,8
8,36,8
8,43,8
8,47,8
8,48,8
8,49,8
8,65,8
8,67,8
8,82,8
8,91,8
8,97,8
8,99,8
9,15,9
9,17,9
9,21,9
9,28,9
9,38,9
9,41,9
9,43,9
