u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,4,1
1,7,1
1,9,1
1,11,1
1,13,1
1,16,1
1,17,1
1,21,1
1,30,1
1,33,1
1,41,1
1,43,1
1,44,1
1,45,1
1,46,1
1,48,1
1,55,1
1,67,1
1,69,1
1,70,1
1,80,1
1,83,1
1,88,1
1,90,1
1,91,1
1,94,1
1,95,1
1,96,1
1,99,1
2,7,2
2,11,2
2,13,2
2,14,2
2,24,2
2,26,2
2,27,2
2,28,2
2,32,2
2,33,2
2,37,2
2,39,2
2,41,2
2,46,2
2,52,2
2,54,2
2,56,2
2,63,2
2,73,2
2,74,2
2,76,2
2,77,2
2,83,2
2,84,2
2,87,2
2,88,2
2,92,2
2,93,2
2,95,2
2,97,2
3,16,3
3,19,3
3,20,3
3,21,3
3,24,3
3,27,3
3,30,3
3,33,3
3,36,3
3,39,3
3,60,3
3,62,3
3,70,3
3,74,3
3,79,3
3,85,3
3,91,3
3,94,3
4,5,4
4,7,4
4,10,4
4,11,4
4,12,4
4,15,4
4,16,4
4,21,4
4,28,4
4,29,4
4,36,4
4,42,4
4,43,4
4,46,4
4,48,4
4,49,4
4,51,4
4,56,4
4,66,4
4,69,4
4,71,4
4,74,4
4,79,4
4,82,4
4,83,4
4,85,4
4,86,4
4,91,4
4,92,4
4,97,4
5,6,5
5,11,5
5,14,5
5,15,5
5,16,5
5,18,5
5,21,5
5,22,5
5,28,5
5,38,5
5,41,5
5,52,5
5,55,5
5,58,5
5,60,5
5,67,5
5,70,5
5,77,5
5,83,5
5,84,5
5,92,5
5,93,5
5,98,5
6,17,6
6,22,6
6,33,6
6,34,6
6,42,6
6,43,6
6,51,6
6,52,6
6,56,6
6,63,6
6,64,6
6,67,6
6,69,6
6,78,6
6,81,6
6,82,6
6,88,6
6,89,6
6,91,6
6,94,6
7,9,7
7,12,7
7,14,7
7,23,7
7,24,7
7,27,7
7,32,7
7,37,7
7,43,7
7,44,7
7,54,7
7,65,7
7,66,7
7,81,7
7,84,7
7,88,7
7,94,7
7,96,7
7,98,7
8,13,8
8,16,8
8,17,8
8,21,8
8,22,8
8,23,8
8,27,8
8,29,8
8,34,8
8,38,8
8,40,8
8,42,8
8,43,8
8,48,8
8,50,8
8,51,8
8,60,8
8,64,8
8,75,8
8,76,8
8,77,8
8,84,8
8,91,8
8,97,8
8,99,8
9,11,9
9,16,9
9,19,9
9,20,9
