u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,11,1
1,13,1
1,19,1
1,21,1
1,24,1
1,27,1
1,32,1
1,38,1
1,39,1
1,41,1
1,44,1
1,46,1
1,47,1
1,50,1
1,54,1
1,55,1
1,59,1
1,60,1
1,67,1
1,71,1
1,74,1
1,82,1
1,87,1
1,90,1
1,97,1
2,5,2
2,6,2
2,8,2
2,11,2
2,16,2
2,19,2
2,22,2
2,31,2
2,34,2
2,35,2
2,38,2
2,41,2
2,47,2
2,59,2
2,60,2
2,63,2
2,67,2
2,68,2
2,70,2
2,73,2
2,76,2
2,77,2
2,80,2
2,84,2
2,95,2
3,10,3
3,14,3
3,16,3
3,17,3
3,18,3
3,20,3
3,25,3
3,27,3
3,29,3
3,31,3
3,38,3
3,42,3
3,45,3
3,56,3
3,58,3
3,59,3
3,60,3
3,61,3
3,69,3
3,70,3
3,77,3
3,87,3
3,91,3
3,92,3
3,94,3
3,95,3
3,97,3
4,5,4
4,11,4
4,13,4
4,19,4
4,20,4
4,26,4
4,27,4
4,29,4
4,30,4
4,31,4
4,32,4
4,34,4
4,36,4
4,44,4
4,50,4
4,63,4
4,65,4
4,67,4
4,77,4
4,82,4
4,87,4
4,88,4
4,93,4
4,96,4
4,98,4
5,11,5
5,12,5
5,15,5
5,16,5
5,17,5
5,20,5
5,22,5
5,25,5
5,34,5
5,37,5
5,41,5
5,55,5
5,56,5
5,60,5
5,75,5
5,77,5
5,80,5
5,87,5
5,89,5
6,8,6
6,10,6
6,11,6
6,18,6
6,26,6
6,28,6
6,30,6
6,31,6
6,33,6
6,34,6
6,35,6
6,37,6
6,38,6
6,39,6
6,40,6
6,41,6
6,48,6
6,50,6
6,53,6
6,54,6
6,55,6
6,56,6
6,67,6
6,72,6
6,78,6
6,79,6
6,80,6
6,81,6
6,89,6
6,92,6
6,95,6
7,18,7
7,22,7
7,24,7
7,28,7
7,30,7
7,33,7
7,41,7
7,42,7
7,52,7
7,55,7
7,56,7
7,59,7
7,62,7
7,67,7
7,70,7
7,75,7
7,77,7
7,80,7
7,86,7
7,87,7
7,88,7
7,95,7
8,10,8
8,13,8
8,18,8
8,21,8
8,24,8
8,27,8
8,29,8
8,31,8
8,33,8
8,34,8
8,35,8
8,37,8
8,39,8
8,41,8
8,46,8
8,50,8
8,52,8
8,57,8
8,58,8
8,60,8
8,62,8
8,64,8
8,68,8
