node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.010727637210814326
1,27,170.0,197.0,0.010673457224901121
2,25,172.0,197.0,0.010673457224901121
3,23,173.0,196.0,0.010619277238987918
4,27,170.0,197.0,0.010673457224901121
5,26,171.0,197.0,0.010673457224901121
6,21,175.0,196.0,0.010619277238987918
7,16,180.0,196.0,0.010619277238987918
8,20,173.0,193.0,0.010456737281248307
9,21,175.0,196.0,0.010619277238987918
10,25,169.0,194.0,0.01051091726716151
11,28,166.0,194.0,0.01051091726716151
12,26,168.0,194.0,0.01051091726716151
13,22,172.0,194.0,0.01051091726716151
14,21,173.0,194.0,0.01051091726716151
15,21,173.0,194.0,0.01051091726716151
16,20,172.0,192.0,0.010402557295335103
17,22,174.0,196.0,0.010619277238987918
18,22,170.0,192.0,0.010402557295335103
19,23,169.0,192.0,0.010402557295335103
20,26,168.0,194.0,0.01051091726716151
21,27,165.0,192.0,0.010402557295335103
22,18,174.0,192.0,0.010402557295335103
23,18,176.0,194.0,0.01051091726716151
24,20,172.0,192.0,0.010402557295335103
25,19,174.0,193.0,0.010456737281248307
26,21,166.0,187.0,0.010131657365769086
27,14,178.0,192.0,0.010402557295335103
28,15,177.0,192.0,0.010402557295335103
29,17,172.0,189.0,0.010240017337595492
30,16,173.0,189.0,0.010240017337595492
31,15,170.0,185.0,0.010023297393942678
32,13,175.0,188.0,0.010185837351682289
33,13,179.0,192.0,0.010402557295335103
34,22,167.0,189.0,0.010240017337595492
35,11,177.0,188.0,0.010185837351682289
36,23,168.0,191.0,0.0103483773094219
37,19,171.0,190.0,0.010294197323508695
38,13,176.0,189.0,0.010240017337595492
39,20,166.0,186.0,0.01007747737985588
40,19,167.0,186.0,0.01007747737985588
41,11,175.0,186.0,0.01007747737985588
42,12,175.0,187.0,0.010131657365769086
43,11,176.0,187.0,0.010131657365769086
44,14,175.0,189.0,0.010240017337595492
45,17,165.0,182.0,0.009860757436203066
46,17,174.0,191.0,0.0103483773094219
47,12,176.0,188.0,0.010185837351682289
48,15,166.0,181.0,0.009806577450289863
49,12,169.0,181.0,0.009806577450289863
50,14,162.0,176.0,0.009535677520723845
51,10,168.0,178.0,0.009644037492550252
52,15,161.0,176.0,0.009535677520723845
53,7,180.0,187.0,0.010131657365769086
54,13,171.0,184.0,0.009969117408029474
55,11,176.0,187.0,0.010131657365769086
56,10,173.0,183.0,0.00991493742211627
57,11,174.0,185.0,0.010023297393942678
58,10,174.0,184.0,0.009969117408029474
59,9,177.0,186.0,0.01007747737985588
60,5,174.0,179.0,0.009698217478463455
61,8,167.0,175.0,0.00948149753481064
62,10,177.0,187.0,0.010131657365769086
63,10,169.0,179.0,0.009698217478463455
64,7,173.0,180.0,0.00975239746437666
65,11,170.0,181.0,0.009806577450289863
66,11,169.0,180.0,0.00975239746437666
67,12,167.0,179.0,0.009698217478463455
68,8,172.0,180.0,0.00975239746437666
69,5,171.0,176.0,0.009535677520723845
70,4,177.0,181.0,0.009806577450289863
71,10,173.0,183.0,0.00991493742211627
72,11,164.0,175.0,0.00948149753481064
73,2,174.0,176.0,0.009535677520723845
74,8,173.0,181.0,0.009806577450289863
75,6,175.0,181.0,0.009806577450289863
76,4,175.0,179.0,0.009698217478463455
77,5,171.0,176.0,0.009535677520723845
78,6,174.0,180.0,0.00975239746437666
79,5,171.0,176.0,0.009535677520723845
80,6,164.0,170.0,0.009210597605244623
81,6,175.0,181.0,0.009806577450289863
82,4,174.0,178.0,0.009644037492550252
83,7,171.0,178.0,0.009644037492550252
84,3,176.0,179.0,0.009698217478463455
85,2,168.0,170.0,0.009210597605244623
86,1,172.0,173.0,0.009373137562984234
87,2,171.0,173.0,0.009373137562984234
88,6,174.0,180.0,0.00975239746437666
89,1,172.0,173.0,0.009373137562984234
90,3,162.0,165.0,0.008939697675678605
91,2,178.0,180.0,0.00975239746437666
92,4,166.0,170.0,0.009210597605244623
93,1,169.0,170.0,0.009210597605244623
94,0,171.0,171.0,0.009264777591157826
95,0,174.0,174.0,0.009427317548897437
96,2,181.0,183.0,0.00991493742211627
97,0,177.0,177.0,0.009589857506637049
98,0,171.0,171.0,0.009264777591157826
99,0,170.0,170.0,0.009210597605244623
