u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,7,1
1,14,1
1,16,1
1,19,1
1,20,1
1,24,1
1,36,1
1,37,1
1,44,1
1,53,1
1,57,1
1,59,1
1,60,1
1,64,1
1,65,1
1,72,1
1,76,1
1,78,1
1,85,1
1,87,1
1,91,1
1,95,1
1,97,1
1,98,1
2,3,2
2,7,2
2,9,2
2,12,2
2,18,2
2,20,2
2,22,2
2,24,2
2,25,2
2,26,2
2,31,2
2,32,2
2,35,2
2,37,2
2,40,2
2,44,2
2,46,2
2,49,2
2,52,2
2,59,2
2,61,2
2,64,2
2,66,2
2,67,2
2,73,2
2,76,2
2,83,2
2,85,2
2,90,2
2,92,2
2,94,2
2,96,2
2,99,2
3,6,3
3,7,3
3,15,3
3,17,3
3,21,3
3,22,3
3,24,3
3,27,3
3,29,3
3,31,3
3,36,3
3,38,3
3,40,3
3,50,3
3,53,3
3,54,3
3,57,3
3,59,3
3,63,3
3,64,3
3,65,3
3,68,3
3,72,3
3,73,3
3,74,3
3,80,3
3,89,3
3,96,3
4,7,4
4,15,4
4,16,4
4,17,4
4,22,4
4,25,4
4,33,4
4,37,4
4,41,4
4,43,4
4,50,4
4,56,4
4,57,4
4,65,4
4,66,4
4,67,4
4,74,4
4,77,4
4,78,4
4,80,4
4,88,4
4,92,4
4,99,4
5,7,5
5,14,5
5,17,5
5,19,5
5,20,5
5,22,5
5,26,5
5,31,5
5,32,5
5,33,5
5,37,5
5,38,5
5,42,5
5,49,5
5,50,5
5,51,5
5,57,5
5,58,5
5,59,5
5,63,5
5,64,5
5,67,5
5,69,5
5,81,5
5,86,5
5,87,5
5,91,5
5,97,5
6,9,6
6,13,6
6,15,6
6,17,6
6,18,6
6,19,6
6,21,6
6,23,6
6,24,6
6,29,6
6,35,6
6,39,6
6,41,6
6,44,6
6,47,6
6,50,6
6,53,6
6,55,6
6,56,6
6,65,6
6,69,6
6,71,6
6,73,6
6,75,6
6,79,6
6,81,6
6,89,6
6,92,6
6,93,6
6,94,6
7,15,7
7,16,7
7,24,7
7,25,7
7,30,7
7,40,7
7,46,7
7,47,7
7,51,7
7,54,7
7,56,7
7,58,7
7,62,7
7,66,7
7,70,7
7,74,7
7,76,7
7,92,7
7,94,7
7,95,7
8,9,8
8,13,8
8,17,8
8,18,8
8,23,8
8,24,8
8,26,8
8,29,8
8,38,8
8,44,8
8,50,8
8,51,8
