u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,13,1
1,18,1
1,23,1
1,33,1
1,42,1
1,43,1
1,44,1
1,49,1
1,50,1
1,52,1
1,54,1
1,55,1
1,57,1
1,59,1
1,66,1
1,69,1
1,70,1
1,71,1
1,72,1
1,76,1
1,81,1
1,83,1
1,88,1
1,92,1
1,93,1
1,96,1
2,5,2
2,7,2
2,13,2
2,17,2
2,29,2
2,33,2
2,34,2
2,42,2
2,46,2
2,48,2
2,52,2
2,56,2
2,60,2
2,63,2
2,64,2
2,65,2
2,66,2
2,67,2
2,71,2
2,75,2
2,77,2
2,80,2
2,84,2
2,90,2
2,92,2
2,93,2
3,9,3
3,13,3
3,14,3
3,15,3
3,19,3
3,22,3
3,26,3
3,30,3
3,33,3
3,34,3
3,35,3
3,36,3
3,39,3
3,47,3
3,50,3
3,52,3
3,53,3
3,56,3
3,59,3
3,61,3
3,67,3
3,72,3
3,76,3
3,77,3
3,78,3
3,80,3
3,81,3
3,86,3
3,93,3
3,94,3
4,11,4
4,15,4
4,17,4
4,18,4
4,21,4
4,24,4
4,32,4
4,35,4
4,42,4
4,43,4
4,44,4
4,51,4
4,54,4
4,63,4
4,70,4
4,73,4
4,74,4
4,82,4
4,83,4
4,85,4
4,86,4
4,87,4
4,88,4
4,92,4
4,94,4
5,12,5
5,18,5
5,22,5
5,28,5
5,29,5
5,30,5
5,34,5
5,38,5
5,40,5
5,48,5
5,52,5
5,59,5
5,64,5
5,74,5
5,80,5
5,85,5
5,86,5
5,88,5
5,97,5
5,99,5
6,23,6
6,29,6
6,34,6
6,39,6
6,43,6
6,44,6
6,48,6
6,53,6
6,55,6
6,61,6
6,63,6
6,64,6
6,65,6
6,75,6
6,77,6
6,84,6
6,85,6
6,88,6
6,93,6
7,8,7
7,18,7
7,22,7
7,23,7
7,26,7
7,28,7
7,39,7
7,40,7
7,52,7
7,54,7
7,61,7
7,66,7
7,67,7
7,68,7
7,76,7
7,81,7
7,83,7
7,84,7
7,88,7
8,9,8
8,14,8
8,16,8
8,26,8
8,35,8
8,42,8
8,43,8
8,45,8
8,46,8
8,47,8
8,48,8
8,56,8
8,60,8
8,62,8
8,68,8
8,70,8
8,71,8
8,73,8
8,74,8
8,77,8
8,78,8
8,82,8
8,84,8
8,90,8
8,93,8
9,16,9
9,18,9
9,20,9
9,26,9
9,30,9
9,31,9
9,34,9
9,38,9
