u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,6,1
1,21,1
1,24,1
1,26,1
1,31,1
1,36,1
1,38,1
1,43,1
1,45,1
1,51,1
1,54,1
1,56,1
1,63,1
1,64,1
1,65,1
1,66,1
1,67,1
1,73,1
1,77,1
1,79,1
1,84,1
1,85,1
1,86,1
1,87,1
1,90,1
1,93,1
1,97,1
1,99,1
2,11,2
2,14,2
2,19,2
2,23,2
2,26,2
2,37,2
2,38,2
2,47,2
2,52,2
2,54,2
2,58,2
2,63,2
2,64,2
2,65,2
2,66,2
2,68,2
2,70,2
2,73,2
2,74,2
2,79,2
2,85,2
2,90,2
3,8,3
3,11,3
3,13,3
3,15,3
3,20,3
3,23,3
3,26,3
3,30,3
3,31,3
3,32,3
3,33,3
3,34,3
3,38,3
3,48,3
3,52,3
3,56,3
3,58,3
3,59,3
3,68,3
3,70,3
3,71,3
3,72,3
3,74,3
3,76,3
3,95,3
3,96,3
3,99,3
4,5,4
4,11,4
4,14,4
4,15,4
4,16,4
4,21,4
4,26,4
4,30,4
4,37,4
4,43,4
4,44,4
4,46,4
4,52,4
4,55,4
4,59,4
4,74,4
4,77,4
4,78,4
4,80,4
4,81,4
4,82,4
4,84,4
4,90,4
5,8,5
5,11,5
5,13,5
5,18,5
5,20,5
5,22,5
5,24,5
5,31,5
5,41,5
5,44,5
5,49,5
5,51,5
5,56,5
5,57,5
5,59,5
5,60,5
5,62,5
5,63,5
5,66,5
5,70,5
5,79,5
5,84,5
5,85,5
5,86,5
5,87,5
5,90,5
5,99,5
6,15,6
6,16,6
6,18,6
6,23,6
6,27,6
6,29,6
6,34,6
6,36,6
6,38,6
6,41,6
6,56,6
6,58,6
6,66,6
6,68,6
6,72,6
6,78,6
6,80,6
6,85,6
6,91,6
6,92,6
6,93,6
7,9,7
7,11,7
7,17,7
7,22,7
7,36,7
7,39,7
7,45,7
7,47,7
7,67,7
7,69,7
7,71,7
7,72,7
7,77,7
7,81,7
7,85,7
7,89,7
7,91,7
7,93,7
7,94,7
8,9,8
8,18,8
8,26,8
8,36,8
8,41,8
8,43,8
8,44,8
8,59,8
8,62,8
8,67,8
8,71,8
8,73,8
8,80,8
8,82,8
8,88,8
8,90,8
8,97,8
9,15,9
9,16,9
9,17,9
9,39,9
9,42,9
9,45,9
9,60,9
9,61,9
9,64,9
9,70,9
9,73,9
9,74,9
9,79,9
9,84,9
