u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,5,1
1,6,1
1,15,1
1,17,1
1,24,1
1,30,1
1,34,1
1,36,1
1,41,1
1,43,1
1,45,1
1,48,1
1,53,1
1,55,1
1,56,1
1,59,1
1,61,1
1,71,1
1,74,1
1,76,1
1,77,1
1,80,1
1,87,1
1,90,1
1,92,1
1,99,1
2,3,2
2,5,2
2,6,2
2,7,2
2,15,2
2,17,2
2,18,2
2,29,2
2,30,2
2,31,2
2,32,2
2,33,2
2,35,2
2,40,2
2,43,2
2,44,2
2,56,2
2,57,2
2,58,2
2,65,2
2,66,2
2,74,2
2,75,2
2,84,2
2,85,2
2,88,2
2,97,2
2,99,2
3,6,3
3,11,3
3,27,3
3,30,3
3,33,3
3,35,3
3,45,3
3,46,3
3,49,3
3,50,3
3,52,3
3,53,3
3,62,3
3,70,3
3,75,3
3,80,3
3,85,3
4,6,4
4,8,4
4,9,4
4,10,4
4,11,4
4,15,4
4,16,4
4,18,4
4,22,4
4,23,4
4,24,4
4,30,4
4,31,4
4,40,4
4,41,4
4,52,4
4,56,4
4,57,4
4,59,4
4,60,4
4,61,4
4,66,4
4,70,4
4,71,4
4,72,4
4,75,4
4,80,4
4,89,4
4,96,4
4,99,4
5,14,5
5,18,5
5,20,5
5,25,5
5,27,5
5,31,5
5,38,5
5,43,5
5,45,5
5,52,5
5,57,5
5,59,5
5,60,5
5,61,5
5,67,5
5,68,5
5,69,5
5,71,5
5,75,5
5,78,5
5,80,5
5,81,5
5,82,5
5,85,5
5,93,5
6,8,6
6,23,6
6,25,6
6,32,6
6,36,6
6,38,6
6,41,6
6,46,6
6,48,6
6,50,6
6,51,6
6,53,6
6,55,6
6,56,6
6,61,6
6,64,6
6,65,6
6,66,6
6,72,6
6,73,6
6,77,6
6,81,6
6,83,6
6,86,6
6,92,6
6,95,6
7,16,7
7,25,7
7,27,7
7,28,7
7,30,7
7,37,7
7,38,7
7,40,7
7,42,7
7,59,7
7,62,7
7,64,7
7,76,7
7,78,7
7,79,7
7,85,7
7,94,7
7,95,7
8,9,8
8,11,8
8,12,8
8,14,8
8,21,8
8,24,8
8,25,8
8,26,8
8,27,8
8,28,8
8,29,8
8,34,8
8,35,8
8,40,8
8,44,8
8,51,8
8,52,8
8,55,8
8,57,8
8,71,8
8,74,8
8,79,8
8,81,8
8,82,8
8,85,8
8,90,8
8,96,8
8,97,8
