u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,2,1
1,4,1
1,6,1
1,8,1
1,9,1
1,29,1
1,48,1
1,50,1
1,61,1
1,62,1
1,73,1
1,78,1
1,80,1
1,83,1
1,85,1
1,88,1
1,90,1
1,98,1
2,7,2
2,14,2
2,15,2
2,19,2
2,27,2
2,28,2
2,33,2
2,35,2
2,37,2
2,48,2
2,49,2
2,50,2
2,52,2
2,54,2
2,55,2
2,57,2
2,62,2
2,64,2
2,65,2
2,73,2
2,78,2
2,85,2
2,96,2
3,5,3
3,12,3
3,18,3
3,19,3
3,22,3
3,23,3
3,26,3
3,27,3
3,31,3
3,34,3
3,39,3
3,44,3
3,46,3
3,52,3
3,54,3
3,55,3
3,60,3
3,61,3
3,68,3
3,73,3
3,93,3
3,95,3
3,97,3
4,12,4
4,15,4
4,20,4
4,22,4
4,26,4
4,28,4
4,31,4
4,37,4
4,38,4
4,42,4
4,44,4
4,54,4
4,55,4
4,56,4
4,60,4
4,61,4
4,64,4
4,65,4
4,66,4
4,67,4
4,68,4
4,77,4
4,81,4
5,11,5
5,12,5
5,13,5
5,15,5
5,17,5
5,28,5
5,30,5
5,34,5
5,39,5
5,40,5
5,45,5
5,46,5
5,51,5
5,53,5
5,54,5
5,55,5
5,56,5
5,57,5
5,59,5
5,67,5
5,69,5
5,70,5
5,75,5
5,80,5
5,81,5
5,84,5
5,96,5
5,97,5
6,7,6
6,17,6
6,27,6
6,32,6
6,39,6
6,40,6
6,44,6
6,47,6
6,51,6
6,58,6
6,66,6
6,72,6
6,76,6
6,81,6
6,82,6
7,10,7
7,13,7
7,16,7
7,19,7
7,21,7
7,23,7
7,25,7
7,30,7
7,31,7
7,34,7
7,35,7
7,36,7
7,45,7
7,52,7
7,57,7
7,64,7
7,65,7
7,71,7
7,72,7
7,73,7
7,76,7
7,82,7
7,83,7
7,86,7
7,87,7
7,91,7
7,97,7
7,99,7
8,13,8
8,17,8
8,18,8
8,24,8
8,27,8
8,29,8
8,30,8
8,34,8
8,36,8
8,42,8
8,44,8
8,45,8
8,46,8
8,48,8
8,50,8
8,72,8
8,76,8
8,78,8
8,79,8
8,80,8
8,81,8
8,82,8
8,97,8
8,98,8
9,13,9
9,15,9
9,16,9
9,24,9
9,27,9
9,39,9
9,40,9
9,46,9
9,52,9
9,56,9
9,64,9
9,65,9
9,72,9
9,74,9
9,80,9
9,81,9
