u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,9,1
1,21,1
1,22,1
1,24,1
1,29,1
1,30,1
1,31,1
1,33,1
1,40,1
1,52,1
1,53,1
1,54,1
1,59,1
1,64,1
1,70,1
1,77,1
1,82,1
1,83,1
1,87,1
1,98,1
2,3,2
2,8,2
2,12,2
2,15,2
2,17,2
2,19,2
2,26,2
2,29,2
2,30,2
2,32,2
2,37,2
2,38,2
2,40,2
2,43,2
2,49,2
2,54,2
2,56,2
2,60,2
2,66,2
2,67,2
2,69,2
2,76,2
2,77,2
2,79,2
2,81,2
2,84,2
2,86,2
2,92,2
2,93,2
2,96,2
3,4,3
3,6,3
3,8,3
3,13,3
3,18,3
3,25,3
3,26,3
3,39,3
3,42,3
3,43,3
3,44,3
3,45,3
3,52,3
3,54,3
3,55,3
3,59,3
3,62,3
3,65,3
3,67,3
3,79,3
3,86,3
3,97,3
3,98,3
4,7,4
4,8,4
4,12,4
4,16,4
4,19,4
4,21,4
4,22,4
4,23,4
4,24,4
4,31,4
4,35,4
4,36,4
4,39,4
4,41,4
4,42,4
4,47,4
4,49,4
4,51,4
4,53,4
4,61,4
4,65,4
4,66,4
4,70,4
4,75,4
4,79,4
4,80,4
4,84,4
4,87,4
4,92,4
4,94,4
4,95,4
4,96,4
4,97,4
4,99,4
5,13,5
5,18,5
5,19,5
5,29,5
5,31,5
5,39,5
5,40,5
5,45,5
5,47,5
5,50,5
5,51,5
5,54,5
5,62,5
5,64,5
5,66,5
5,69,5
5,70,5
5,85,5
5,89,5
5,91,5
5,93,5
6,8,6
6,10,6
6,27,6
6,29,6
6,31,6
6,35,6
6,40,6
6,43,6
6,46,6
6,49,6
6,51,6
6,52,6
6,56,6
6,58,6
6,62,6
6,72,6
6,85,6
6,89,6
6,91,6
6,92,6
7,8,7
7,15,7
7,19,7
7,22,7
7,23,7
7,26,7
7,31,7
7,37,7
7,52,7
7,53,7
7,56,7
7,58,7
7,65,7
7,73,7
7,77,7
7,83,7
7,84,7
7,85,7
7,90,7
7,92,7
7,97,7
8,18,8
8,21,8
8,22,8
8,25,8
8,28,8
8,35,8
8,40,8
8,43,8
8,44,8
8,48,8
8,56,8
8,57,8
8,64,8
8,70,8
8,80,8
8,90,8
9,10,9
9,11,9
9,18,9
9,19,9
9,25,9
9,32,9
9,42,9
9,44,9
9,47,9
9,56,9
9,61,9
9,62,9
