node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.010691144708423327
1,25,172.0,197.0,0.010637149028077754
2,21,176.0,197.0,0.010637149028077754
3,23,174.0,197.0,0.010637149028077754
4,20,176.0,196.0,0.010583153347732181
5,25,171.0,196.0,0.010583153347732181
6,21,174.0,195.0,0.010529157667386609
7,28,168.0,196.0,0.010583153347732181
8,22,175.0,197.0,0.010637149028077754
9,23,171.0,194.0,0.010475161987041036
10,29,168.0,197.0,0.010637149028077754
11,20,176.0,196.0,0.010583153347732181
12,15,181.0,196.0,0.010583153347732181
13,19,177.0,196.0,0.010583153347732181
14,25,166.0,191.0,0.01031317494600432
15,18,176.0,194.0,0.010475161987041036
16,19,174.0,193.0,0.010421166306695465
17,19,177.0,196.0,0.010583153347732181
18,22,172.0,194.0,0.010475161987041036
19,15,178.0,193.0,0.010421166306695465
20,19,174.0,193.0,0.010421166306695465
21,22,168.0,190.0,0.010259179265658747
22,16,175.0,191.0,0.01031317494600432
23,17,173.0,190.0,0.010259179265658747
24,16,177.0,193.0,0.010421166306695465
25,13,178.0,191.0,0.01031317494600432
26,15,179.0,194.0,0.010475161987041036
27,21,174.0,195.0,0.010529157667386609
28,21,170.0,191.0,0.01031317494600432
29,18,175.0,193.0,0.010421166306695465
30,26,164.0,190.0,0.010259179265658747
31,18,175.0,193.0,0.010421166306695465
32,22,169.0,191.0,0.01031317494600432
33,13,177.0,190.0,0.010259179265658747
34,17,174.0,191.0,0.01031317494600432
35,23,168.0,191.0,0.01031317494600432
36,8,177.0,185.0,0.009989200863930885
37,16,171.0,187.0,0.01009719222462203
38,18,171.0,189.0,0.010205183585313174
39,12,173.0,185.0,0.009989200863930885
40,13,173.0,186.0,0.010043196544276458
41,17,171.0,188.0,0.010151187904967603
42,10,173.0,183.0,0.00988120950323974
43,13,170.0,183.0,0.00988120950323974
44,15,174.0,189.0,0.010205183585313174
45,16,169.0,185.0,0.009989200863930885
46,13,175.0,188.0,0.010151187904967603
47,13,172.0,185.0,0.009989200863930885
48,19,164.0,183.0,0.00988120950323974
49,12,172.0,184.0,0.009935205183585313
50,14,168.0,182.0,0.009827213822894169
51,14,170.0,184.0,0.009935205183585313
52,15,169.0,184.0,0.009935205183585313
53,9,176.0,185.0,0.009989200863930885
54,10,176.0,186.0,0.010043196544276458
55,6,171.0,177.0,0.009557235421166307
56,10,176.0,186.0,0.010043196544276458
57,12,170.0,182.0,0.009827213822894169
58,12,169.0,181.0,0.009773218142548596
59,8,182.0,190.0,0.010259179265658747
60,7,173.0,180.0,0.009719222462203024
61,7,178.0,185.0,0.009989200863930885
62,9,173.0,182.0,0.009827213822894169
63,9,175.0,184.0,0.009935205183585313
64,12,171.0,183.0,0.00988120950323974
65,8,171.0,179.0,0.009665226781857451
66,6,177.0,183.0,0.00988120950323974
67,4,174.0,178.0,0.009611231101511878
68,3,180.0,183.0,0.00988120950323974
69,10,171.0,181.0,0.009773218142548596
70,5,180.0,185.0,0.009989200863930885
71,5,168.0,173.0,0.009341252699784017
72,7,166.0,173.0,0.009341252699784017
73,5,177.0,182.0,0.009827213822894169
74,5,169.0,174.0,0.00939524838012959
75,2,177.0,179.0,0.009665226781857451
76,9,171.0,180.0,0.009719222462203024
77,5,172.0,177.0,0.009557235421166307
78,4,176.0,180.0,0.009719222462203024
79,5,175.0,180.0,0.009719222462203024
80,2,176.0,178.0,0.009611231101511878
81,7,169.0,176.0,0.009503239740820735
82,8,166.0,174.0,0.00939524838012959
83,2,179.0,181.0,0.009773218142548596
84,3,177.0,180.0,0.009719222462203024
85,4,177.0,181.0,0.009773218142548596
86,2,178.0,180.0,0.009719222462203024
87,3,173.0,176.0,0.009503239740820735
88,1,169.0,170.0,0.0091792656587473
89,1,170.0,171.0,0.009233261339092873
90,1,173.0,174.0,0.00939524838012959
91,2,170.0,172.0,0.009287257019438444
92,3,173.0,176.0,0.009503239740820735
93,1,174.0,175.0,0.009449244060475162
94,2,171.0,173.0,0.009341252699784017
95,1,183.0,184.0,0.009935205183585313
96,0,172.0,172.0,0.009287257019438444
97,0,172.0,172.0,0.009287257019438444
98,0,178.0,178.0,0.009611231101511878
99,0,163.0,163.0,0.008801295896328293
