node,owned_edges,dist_sum,cost,p
0,99,99.0,198.0,0.01070559610705596
1,21,176.0,197.0,0.010651527439848608
2,25,172.0,197.0,0.010651527439848608
3,21,176.0,197.0,0.010651527439848608
4,21,176.0,197.0,0.010651527439848608
5,24,171.0,195.0,0.010543390105433901
6,26,169.0,195.0,0.010543390105433901
7,31,166.0,197.0,0.010651527439848608
8,23,171.0,194.0,0.010489321438226548
9,29,164.0,193.0,0.010435252771019194
10,26,171.0,197.0,0.010651527439848608
11,18,177.0,195.0,0.010543390105433901
12,20,173.0,193.0,0.010435252771019194
13,17,180.0,197.0,0.010651527439848608
14,20,173.0,193.0,0.010435252771019194
15,19,172.0,191.0,0.010327115436604488
16,28,166.0,194.0,0.010489321438226548
17,21,174.0,195.0,0.010543390105433901
18,20,170.0,190.0,0.010273046769397134
19,24,168.0,192.0,0.010381184103811841
20,22,167.0,189.0,0.010218978102189781
21,22,173.0,195.0,0.010543390105433901
22,18,176.0,194.0,0.010489321438226548
23,17,175.0,192.0,0.010381184103811841
24,19,174.0,193.0,0.010435252771019194
25,18,172.0,190.0,0.010273046769397134
26,15,179.0,194.0,0.010489321438226548
27,17,173.0,190.0,0.010273046769397134
28,17,171.0,188.0,0.010164909434982428
29,18,171.0,189.0,0.010218978102189781
30,18,176.0,194.0,0.010489321438226548
31,12,174.0,186.0,0.010056772100567721
32,11,179.0,190.0,0.010273046769397134
33,21,166.0,187.0,0.010110840767775074
34,16,174.0,190.0,0.010273046769397134
35,14,173.0,187.0,0.010110840767775074
36,12,173.0,185.0,0.010002703433360368
37,21,168.0,189.0,0.010218978102189781
38,18,169.0,187.0,0.010110840767775074
39,5,181.0,186.0,0.010056772100567721
40,18,168.0,186.0,0.010056772100567721
41,15,171.0,186.0,0.010056772100567721
42,11,176.0,187.0,0.010110840767775074
43,17,169.0,186.0,0.010056772100567721
44,17,168.0,185.0,0.010002703433360368
45,16,170.0,186.0,0.010056772100567721
46,19,163.0,182.0,0.009840497431738308
47,12,174.0,186.0,0.010056772100567721
48,11,181.0,192.0,0.010381184103811841
49,18,170.0,188.0,0.010164909434982428
50,12,172.0,184.0,0.009948634766153014
51,11,176.0,187.0,0.010110840767775074
52,13,173.0,186.0,0.010056772100567721
53,10,174.0,184.0,0.009948634766153014
54,8,172.0,180.0,0.009732360097323601
55,6,173.0,179.0,0.009678291430116248
56,8,176.0,184.0,0.009948634766153014
57,11,167.0,178.0,0.009624222762908894
58,7,173.0,180.0,0.009732360097323601
59,7,174.0,181.0,0.009786428764530954
60,9,178.0,187.0,0.010110840767775074
61,4,182.0,186.0,0.010056772100567721
62,14,161.0,175.0,0.009462016761286834
63,9,171.0,180.0,0.009732360097323601
64,6,181.0,187.0,0.010110840767775074
65,11,177.0,188.0,0.010164909434982428
66,6,175.0,181.0,0.009786428764530954
67,9,176.0,185.0,0.010002703433360368
68,10,168.0,178.0,0.009624222762908894
69,9,172.0,181.0,0.009786428764530954
70,5,170.0,175.0,0.009462016761286834
71,9,175.0,184.0,0.009948634766153014
72,8,170.0,178.0,0.009624222762908894
73,5,175.0,180.0,0.009732360097323601
74,3,176.0,179.0,0.009678291430116248
75,9,167.0,176.0,0.009516085428494187
76,3,171.0,174.0,0.009407948094079481
77,5,180.0,185.0,0.010002703433360368
78,7,172.0,179.0,0.009678291430116248
79,5,175.0,180.0,0.009732360097323601
80,5,170.0,175.0,0.009462016761286834
81,3,175.0,178.0,0.009624222762908894
82,5,170.0,175.0,0.009462016761286834
83,4,172.0,176.0,0.009516085428494187
84,4,175.0,179.0,0.009678291430116248
85,2,167.0,169.0,0.009137604758042714
86,5,175.0,180.0,0.009732360097323601
87,2,175.0,177.0,0.009570154095701541
88,2,174.0,176.0,0.009516085428494187
89,2,174.0,176.0,0.009516085428494187
90,4,169.0,173.0,0.009353879426872127
91,2,172.0,174.0,0.009407948094079481
92,2,174.0,176.0,0.009516085428494187
93,4,175.0,179.0,0.009678291430116248
94,2,178.0,180.0,0.009732360097323601
95,0,166.0,166.0,0.008975398756420654
96,0,174.0,174.0,0.009407948094079481
97,0,170.0,170.0,0.009191673425250067
98,0,177.0,177.0,0.009570154095701541
99,0,168.0,168.0,0.009083536090835361
