u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,4,1
1,14,1
1,16,1
1,17,1
1,24,1
1,26,1
1,27,1
1,32,1
1,46,1
1,49,1
1,50,1
1,54,1
1,57,1
1,63,1
1,65,1
1,66,1
1,68,1
1,78,1
1,85,1
1,87,1
1,93,1
1,94,1
1,97,1
1,99,1
2,6,2
2,7,2
2,11,2
2,13,2
2,16,2
2,19,2
2,21,2
2,22,2
2,24,2
2,26,2
2,28,2
2,41,2
2,42,2
2,45,2
2,50,2
2,51,2
2,53,2
2,54,2
2,58,2
2,61,2
2,62,2
2,64,2
2,67,2
2,71,2
2,75,2
2,80,2
2,83,2
2,85,2
2,86,2
2,87,2
2,89,2
2,94,2
2,95,2
2,96,2
2,99,2
3,9,3
3,13,3
3,19,3
3,22,3
3,23,3
3,24,3
3,28,3
3,33,3
3,34,3
3,36,3
3,37,3
3,38,3
3,40,3
3,49,3
3,52,3
3,54,3
3,61,3
3,64,3
3,71,3
3,73,3
3,77,3
3,78,3
3,79,3
3,83,3
3,85,3
3,91,3
3,95,3
4,5,4
4,7,4
4,8,4
4,9,4
4,10,4
4,11,4
4,12,4
4,15,4
4,18,4
4,19,4
4,20,4
4,24,4
4,31,4
4,32,4
4,37,4
4,44,4
4,47,4
4,49,4
4,50,4
4,54,4
4,57,4
4,59,4
4,61,4
4,65,4
4,66,4
4,69,4
4,70,4
4,75,4
4,76,4
4,77,4
4,82,4
4,84,4
4,91,4
4,94,4
5,6,5
5,14,5
5,20,5
5,25,5
5,26,5
5,31,5
5,36,5
5,37,5
5,46,5
5,47,5
5,48,5
5,49,5
5,73,5
5,74,5
5,80,5
5,82,5
5,83,5
5,90,5
5,91,5
5,92,5
5,98,5
6,8,6
6,11,6
6,17,6
6,20,6
6,26,6
6,28,6
6,29,6
6,34,6
6,36,6
6,37,6
6,41,6
6,42,6
6,45,6
6,48,6
6,49,6
6,50,6
6,51,6
6,56,6
6,68,6
6,72,6
6,73,6
6,89,6
6,90,6
6,97,6
7,8,7
7,10,7
7,17,7
7,21,7
7,25,7
7,28,7
7,38,7
7,46,7
7,47,7
7,48,7
7,58,7
7,62,7
7,66,7
7,67,7
7,74,7
7,75,7
7,78,7
7,83,7
7,84,7
7,87,7
7,93,7
7,95,7
7,98,7
7,99,7
8,15,8
8,23,8
8,25,8
8,30,8
8,33,8
8,38,8
8,44,8
8,46,8
8,82,8
