u,v,owned_by
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
0,34,0
0,35,0
0,36,0
0,37,0
0,38,0
0,39,0
0,40,0
0,41,0
0,42,0
0,43,0
0,44,0
0,45,0
0,46,0
0,47,0
0,48,0
0,49,0
0,50,0
0,51,0
0,52,0
0,53,0
0,54,0
0,55,0
0,56,0
0,57,0
0,58,0
0,59,0
0,60,0
0,61,0
0,62,0
0,63,0
0,64,0
0,65,0
0,66,0
0,67,0
0,68,0
0,69,0
0,70,0
0,71,0
0,72,0
0,73,0
0,74,0
0,75,0
0,76,0
0,77,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,84,0
0,85,0
0,86,0
0,87,0
0,88,0
0,89,0
0,90,0
0,91,0
0,92,0
0,93,0
0,94,0
0,95,0
0,96,0
0,97,0
0,98,0
0,99,0
1,3,1
1,11,1
1,21,1
1,22,1
1,27,1
1,32,1
1,36,1
1,39,1
1,43,1
1,44,1
1,47,1
1,49,1
1,52,1
1,58,1
1,61,1
1,62,1
1,65,1
1,70,1
1,72,1
1,74,1
1,76,1
1,79,1
1,80,1
1,85,1
1,87,1
1,90,1
1,98,1
2,11,2
2,15,2
2,16,2
2,18,2
2,22,2
2,23,2
2,30,2
2,32,2
2,42,2
2,43,2
2,45,2
2,48,2
2,49,2
2,50,2
2,55,2
2,61,2
2,62,2
2,64,2
2,68,2
2,70,2
2,72,2
2,82,2
2,87,2
2,89,2
2,92,2
3,7,3
3,21,3
3,24,3
3,26,3
3,27,3
3,30,3
3,31,3
3,33,3
3,35,3
3,37,3
3,48,3
3,50,3
3,63,3
3,69,3
3,71,3
3,75,3
3,79,3
3,87,3
3,88,3
3,92,3
3,93,3
3,95,3
3,99,3
4,8,4
4,9,4
4,10,4
4,12,4
4,17,4
4,26,4
4,29,4
4,30,4
4,33,4
4,34,4
4,35,4
4,45,4
4,51,4
4,52,4
4,56,4
4,60,4
4,63,4
4,67,4
4,73,4
4,76,4
4,80,4
4,81,4
4,84,4
4,86,4
4,87,4
4,89,4
4,91,4
5,6,5
5,8,5
5,10,5
5,13,5
5,16,5
5,18,5
5,20,5
5,34,5
5,45,5
5,46,5
5,49,5
5,51,5
5,56,5
5,61,5
5,63,5
5,64,5
5,65,5
5,69,5
5,73,5
5,74,5
5,82,5
5,84,5
5,85,5
5,87,5
5,89,5
5,90,5
6,8,6
6,15,6
6,23,6
6,31,6
6,32,6
6,36,6
6,47,6
6,49,6
6,53,6
6,55,6
6,58,6
6,59,6
6,61,6
6,67,6
6,68,6
6,71,6
6,73,6
6,76,6
6,79,6
6,81,6
6,98,6
7,8,7
7,11,7
7,12,7
7,16,7
7,26,7
7,32,7
7,35,7
7,39,7
7,41,7
7,45,7
7,52,7
7,63,7
7,75,7
7,80,7
7,94,7
7,99,7
8,12,8
8,14,8
8,24,8
8,32,8
8,35,8
8,37,8
8,38,8
8,42,8
8,48,8
8,50,8
8,51,8
8,52,8
8,64,8
8,68,8
8,69,8
8,72,8
8,80,8
8,88,8
8,92,8
8,98,8
9,10,9
9,13,9
9,15,9
9,22,9
9,31,9
9,32,9
9,39,9
9,46,9
9,47,9
9,49,9
9,50,9
9,52,9
9,53,9
