node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,1,36.0,38.0,0.05
2,1,36.0,38.0,0.05
3,1,36.0,38.0,0.05
4,0,37.0,37.0,0.04868421052631579
5,2,35.0,39.0,0.05131578947368421
6,1,36.0,38.0,0.05
7,1,34.0,36.0,0.04736842105263158
8,0,37.0,37.0,0.04868421052631579
9,2,35.0,39.0,0.05131578947368421
10,0,36.0,36.0,0.04736842105263158
11,0,37.0,37.0,0.04868421052631579
12,0,36.0,36.0,0.04736842105263158
13,1,33.0,35.0,0.046052631578947366
14,0,37.0,37.0,0.04868421052631579
15,0,37.0,37.0,0.04868421052631579
16,1,36.0,38.0,0.05
17,1,34.0,36.0,0.04736842105263158
18,1,34.0,36.0,0.04736842105263158
19,0,35.0,35.0,0.046052631578947366
