node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,2,35.0,39.0,0.05131578947368421
2,2,35.0,39.0,0.05131578947368421
3,4,32.0,40.0,0.05263157894736842
4,3,34.0,40.0,0.05263157894736842
5,1,36.0,38.0,0.05
6,2,34.0,38.0,0.05
7,0,37.0,37.0,0.04868421052631579
8,2,35.0,39.0,0.05131578947368421
9,1,35.0,37.0,0.04868421052631579
10,2,32.0,36.0,0.04736842105263158
11,0,35.0,35.0,0.046052631578947366
12,1,36.0,38.0,0.05
13,0,35.0,35.0,0.046052631578947366
14,0,35.0,35.0,0.046052631578947366
15,0,35.0,35.0,0.046052631578947366
16,1,33.0,35.0,0.046052631578947366
17,0,36.0,36.0,0.04736842105263158
18,0,36.0,36.0,0.04736842105263158
19,0,35.0,35.0,0.046052631578947366
