node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,2,35.0,39.0,0.05131578947368421
2,3,34.0,40.0,0.05263157894736842
3,1,36.0,38.0,0.05
4,2,35.0,39.0,0.05131578947368421
5,0,37.0,37.0,0.04868421052631579
6,2,35.0,39.0,0.05131578947368421
7,2,35.0,39.0,0.05131578947368421
8,2,34.0,38.0,0.05
9,1,36.0,38.0,0.05
10,0,37.0,37.0,0.04868421052631579
11,2,34.0,38.0,0.05
12,0,36.0,36.0,0.04736842105263158
13,1,34.0,36.0,0.04736842105263158
14,2,33.0,37.0,0.04868421052631579
15,0,34.0,34.0,0.04473684210526316
16,1,31.0,33.0,0.04342105263157895
17,0,37.0,37.0,0.04868421052631579
18,0,35.0,35.0,0.046052631578947366
19,0,33.0,33.0,0.04342105263157895
