node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,2,35.0,39.0,0.05131578947368421
2,1,36.0,38.0,0.05
3,1,36.0,38.0,0.05
4,1,36.0,38.0,0.05
5,3,32.0,38.0,0.05
6,2,35.0,39.0,0.05131578947368421
7,1,35.0,37.0,0.04868421052631579
8,0,36.0,36.0,0.04736842105263158
9,2,34.0,38.0,0.05
10,0,36.0,36.0,0.04736842105263158
11,0,36.0,36.0,0.04736842105263158
12,1,32.0,34.0,0.04473684210526316
13,2,35.0,39.0,0.05131578947368421
14,0,36.0,36.0,0.04736842105263158
15,0,37.0,37.0,0.04868421052631579
16,0,36.0,36.0,0.04736842105263158
17,0,36.0,36.0,0.04736842105263158
18,0,36.0,36.0,0.04736842105263158
19,0,36.0,36.0,0.04736842105263158
