node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,3,34.0,40.0,0.05263157894736842
2,3,34.0,40.0,0.05263157894736842
3,2,35.0,39.0,0.05131578947368421
4,0,37.0,37.0,0.04868421052631579
5,0,37.0,37.0,0.04868421052631579
6,0,36.0,36.0,0.04736842105263158
7,0,37.0,37.0,0.04868421052631579
8,1,35.0,37.0,0.04868421052631579
9,0,37.0,37.0,0.04868421052631579
10,2,35.0,39.0,0.05131578947368421
11,1,35.0,37.0,0.04868421052631579
12,0,36.0,36.0,0.04736842105263158
13,0,37.0,37.0,0.04868421052631579
14,1,35.0,37.0,0.04868421052631579
15,0,35.0,35.0,0.046052631578947366
16,0,36.0,36.0,0.04736842105263158
17,0,35.0,35.0,0.046052631578947366
18,0,36.0,36.0,0.04736842105263158
19,0,35.0,35.0,0.046052631578947366
