node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,1,36.0,38.0,0.05
2,2,35.0,39.0,0.05131578947368421
3,4,33.0,41.0,0.05394736842105263
4,3,33.0,39.0,0.05131578947368421
5,1,36.0,38.0,0.05
6,0,37.0,37.0,0.04868421052631579
7,2,35.0,39.0,0.05131578947368421
8,1,35.0,37.0,0.04868421052631579
9,1,36.0,38.0,0.05
10,0,36.0,36.0,0.04736842105263158
11,0,37.0,37.0,0.04868421052631579
12,1,33.0,35.0,0.046052631578947366
13,1,36.0,38.0,0.05
14,0,36.0,36.0,0.04736842105263158
15,1,33.0,35.0,0.046052631578947366
16,0,34.0,34.0,0.04473684210526316
17,1,35.0,37.0,0.04868421052631579
18,0,35.0,35.0,0.046052631578947366
19,0,34.0,34.0,0.04473684210526316
