node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,2,35.0,39.0,0.05131578947368421
2,0,37.0,37.0,0.04868421052631579
3,1,36.0,38.0,0.05
4,2,35.0,39.0,0.05131578947368421
5,1,36.0,38.0,0.05
6,2,35.0,39.0,0.05131578947368421
7,2,33.0,37.0,0.04868421052631579
8,1,36.0,38.0,0.05
9,2,35.0,39.0,0.05131578947368421
10,2,33.0,37.0,0.04868421052631579
11,2,34.0,38.0,0.05
12,0,35.0,35.0,0.046052631578947366
13,0,35.0,35.0,0.046052631578947366
14,0,36.0,36.0,0.04736842105263158
15,0,35.0,35.0,0.046052631578947366
16,0,35.0,35.0,0.046052631578947366
17,1,33.0,35.0,0.046052631578947366
18,0,36.0,36.0,0.04736842105263158
19,0,37.0,37.0,0.04868421052631579
