node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,0,37.0,37.0,0.04868421052631579
2,2,35.0,39.0,0.05131578947368421
3,2,35.0,39.0,0.05131578947368421
4,4,32.0,40.0,0.05263157894736842
5,0,36.0,36.0,0.04736842105263158
6,2,34.0,38.0,0.05
7,1,36.0,38.0,0.05
8,2,35.0,39.0,0.05131578947368421
9,0,37.0,37.0,0.04868421052631579
10,0,37.0,37.0,0.04868421052631579
11,1,36.0,38.0,0.05
12,1,34.0,36.0,0.04736842105263158
13,1,35.0,37.0,0.04868421052631579
14,1,35.0,37.0,0.04868421052631579
15,1,36.0,38.0,0.05
16,0,34.0,34.0,0.04473684210526316
17,0,35.0,35.0,0.046052631578947366
18,0,36.0,36.0,0.04736842105263158
19,0,32.0,32.0,0.042105263157894736
