node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,4,33.0,41.0,0.05394736842105263
2,2,35.0,39.0,0.05131578947368421
3,2,34.0,38.0,0.05
4,0,35.0,35.0,0.046052631578947366
5,3,33.0,39.0,0.05131578947368421
6,3,34.0,40.0,0.05263157894736842
7,1,35.0,37.0,0.04868421052631579
8,1,36.0,38.0,0.05
9,0,36.0,36.0,0.04736842105263158
10,0,35.0,35.0,0.046052631578947366
11,1,36.0,38.0,0.05
12,2,35.0,39.0,0.05131578947368421
13,1,35.0,37.0,0.04868421052631579
14,0,36.0,36.0,0.04736842105263158
15,0,34.0,34.0,0.04473684210526316
16,1,35.0,37.0,0.04868421052631579
17,0,35.0,35.0,0.046052631578947366
18,0,32.0,32.0,0.042105263157894736
19,0,37.0,37.0,0.04868421052631579
