node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,1,36.0,38.0,0.05
2,3,34.0,40.0,0.05263157894736842
3,0,37.0,37.0,0.04868421052631579
4,3,34.0,40.0,0.05263157894736842
5,1,35.0,37.0,0.04868421052631579
6,0,36.0,36.0,0.04736842105263158
7,1,35.0,37.0,0.04868421052631579
8,1,36.0,38.0,0.05
9,1,34.0,36.0,0.04736842105263158
10,2,34.0,38.0,0.05
11,0,37.0,37.0,0.04868421052631579
12,1,36.0,38.0,0.05
13,1,34.0,36.0,0.04736842105263158
14,0,37.0,37.0,0.04868421052631579
15,0,35.0,35.0,0.046052631578947366
16,0,33.0,33.0,0.04342105263157895
17,1,36.0,38.0,0.05
18,0,35.0,35.0,0.046052631578947366
19,0,37.0,37.0,0.04868421052631579
