node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,2,35.0,39.0,0.05131578947368421
2,3,34.0,40.0,0.05263157894736842
3,2,34.0,38.0,0.05
4,1,36.0,38.0,0.05
5,1,34.0,36.0,0.04736842105263158
6,1,36.0,38.0,0.05
7,2,35.0,39.0,0.05131578947368421
8,2,33.0,37.0,0.04868421052631579
9,2,34.0,38.0,0.05
10,1,36.0,38.0,0.05
11,0,36.0,36.0,0.04736842105263158
12,0,36.0,36.0,0.04736842105263158
13,1,35.0,37.0,0.04868421052631579
14,0,34.0,34.0,0.04473684210526316
15,0,35.0,35.0,0.046052631578947366
16,0,36.0,36.0,0.04736842105263158
17,0,37.0,37.0,0.04868421052631579
18,0,35.0,35.0,0.046052631578947366
19,0,36.0,36.0,0.04736842105263158
