node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,1,36.0,38.0,0.05
2,4,33.0,41.0,0.05394736842105263
3,5,32.0,42.0,0.05526315789473684
4,2,34.0,38.0,0.05
5,1,35.0,37.0,0.04868421052631579
6,3,34.0,40.0,0.05263157894736842
7,2,34.0,38.0,0.05
8,1,35.0,37.0,0.04868421052631579
9,2,33.0,37.0,0.04868421052631579
10,1,34.0,36.0,0.04736842105263158
11,1,36.0,38.0,0.05
12,0,35.0,35.0,0.046052631578947366
13,1,34.0,36.0,0.04736842105263158
14,0,34.0,34.0,0.04473684210526316
15,1,34.0,36.0,0.04736842105263158
16,0,33.0,33.0,0.04342105263157895
17,0,35.0,35.0,0.046052631578947366
18,1,34.0,36.0,0.04736842105263158
19,0,36.0,36.0,0.04736842105263158
