node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,0,37.0,37.0,0.04868421052631579
2,2,35.0,39.0,0.05131578947368421
3,4,33.0,41.0,0.05394736842105263
4,2,35.0,39.0,0.05131578947368421
5,1,35.0,37.0,0.04868421052631579
6,0,37.0,37.0,0.04868421052631579
7,3,34.0,40.0,0.05263157894736842
8,0,37.0,37.0,0.04868421052631579
9,0,35.0,35.0,0.046052631578947366
10,1,36.0,38.0,0.05
11,0,35.0,35.0,0.046052631578947366
12,1,36.0,38.0,0.05
13,2,34.0,38.0,0.05
14,0,33.0,33.0,0.04342105263157895
15,2,33.0,37.0,0.04868421052631579
16,1,35.0,37.0,0.04868421052631579
17,0,36.0,36.0,0.04736842105263158
18,1,35.0,37.0,0.04868421052631579
19,0,32.0,32.0,0.042105263157894736
