node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,0,37.0,37.0,0.04868421052631579
2,1,36.0,38.0,0.05
3,2,35.0,39.0,0.05131578947368421
4,1,36.0,38.0,0.05
5,1,36.0,38.0,0.05
6,1,36.0,38.0,0.05
7,0,37.0,37.0,0.04868421052631579
8,1,36.0,38.0,0.05
9,1,35.0,37.0,0.04868421052631579
10,2,35.0,39.0,0.05131578947368421
11,0,37.0,37.0,0.04868421052631579
12,0,36.0,36.0,0.04736842105263158
13,1,36.0,38.0,0.05
14,0,35.0,35.0,0.046052631578947366
15,0,37.0,37.0,0.04868421052631579
16,0,34.0,34.0,0.04473684210526316
17,1,35.0,37.0,0.04868421052631579
18,0,36.0,36.0,0.04736842105263158
19,0,34.0,34.0,0.04473684210526316
