node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,3,34.0,40.0,0.05263157894736842
2,1,35.0,37.0,0.04868421052631579
3,1,36.0,38.0,0.05
4,2,34.0,38.0,0.05
5,1,35.0,37.0,0.04868421052631579
6,1,35.0,37.0,0.04868421052631579
7,2,35.0,39.0,0.05131578947368421
8,0,36.0,36.0,0.04736842105263158
9,1,34.0,36.0,0.04736842105263158
10,3,34.0,40.0,0.05263157894736842
11,0,37.0,37.0,0.04868421052631579
12,0,35.0,35.0,0.046052631578947366
13,0,37.0,37.0,0.04868421052631579
14,1,36.0,38.0,0.05
15,1,35.0,37.0,0.04868421052631579
16,0,37.0,37.0,0.04868421052631579
17,0,36.0,36.0,0.04736842105263158
18,0,33.0,33.0,0.04342105263157895
19,0,35.0,35.0,0.046052631578947366
