node,owned_edges,dist_sum,cost,p
0,19,19.0,57.0,0.075
1,1,36.0,38.0,0.05
2,3,34.0,40.0,0.05263157894736842
3,2,35.0,39.0,0.05131578947368421
4,3,33.0,39.0,0.05131578947368421
5,1,36.0,38.0,0.05
6,2,34.0,38.0,0.05
7,1,35.0,37.0,0.04868421052631579
8,1,35.0,37.0,0.04868421052631579
9,2,33.0,37.0,0.04868421052631579
10,0,37.0,37.0,0.04868421052631579
11,0,37.0,37.0,0.04868421052631579
12,0,33.0,33.0,0.04342105263157895
13,0,35.0,35.0,0.046052631578947366
14,2,34.0,38.0,0.05
15,0,35.0,35.0,0.046052631578947366
16,0,36.0,36.0,0.04736842105263158
17,0,36.0,36.0,0.04736842105263158
18,0,36.0,36.0,0.04736842105263158
19,0,37.0,37.0,0.04868421052631579
